type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31
21,-0.27686914801597595,0.07202678173780441,1.3479126691818237,0.39305222034454346,1.5887216329574585,-0.46775132417678833,-0.1820191591978073,0.5528854727745056,0.5797483325004578,-1.1351302862167358,0.7907242178916931,1.572140097618103,-0.3246460258960724,-0.7410309314727783,1.8195137977600098,0.48164644837379456,0.013647872023284435,1.0547314882278442,0.438790500164032,-1.2881126403808594,-1.3259278535842896,0.8967037796974182,-0.7303959131240845,-1.907630205154419,-1.4768586158752441,1.104844570159912,0.04264543578028679,-0.22263795137405396,0.4666198492050171,0.22532962262630463,0.41355282068252563,1.0875824689865112
22,0.09066800773143768,-0.9648422598838806,1.152509331703186,0.03837849572300911,0.8278918862342834,-0.7349364161491394,-0.19227613508701324,0.5352431535720825,0.13978122174739838,0.8221598267555237,-0.5667532682418823,1.6067290306091309,-0.8252387642860413,-0.8683095574378967,2.258591413497925,-0.526289165019989,-0.03125949576497078,0.5431180596351624,-0.6894052028656006,-0.28940001130104065,-0.6773059368133545,1.1253889799118042,-1.1629979610443115,-2.100165367126465,-1.4154683351516724,0.5509434938430786,0.5770236849784851,0.3547004759311676,0.09851189702749252,0.7088034749031067,-0.9012908339500427,0.2164274901151657
23,0.22246502339839935,-1.7500207424163818,0.9696156978607178,0.38044044375419617,0.7760427594184875,-1.1385895013809204,-0.03100077249109745,0.6666098237037659,-0.2880348861217499,1.475324034690857,-1.2034335136413574,1.4208334684371948,-1.1610174179077148,-0.3247188329696655,2.0694665908813477,-0.5360807180404663,-0.25877177715301514,0.5151858925819397,-0.5248007774353027,-0.27176743745803833,-0.7176294326782227,1.3034322261810303,-1.089518666267395,-2.2086546421051025,-1.036116600036621,0.43269577622413635,0.3525630235671997,0.379635751247406,-0.40432536602020264,0.6303598880767822,-1.0379443168640137,0.2131042778491974
24,0.22013753652572632,-1.7506356239318848,1.0185894966125488,0.335845947265625,0.7703675031661987,-1.1643036603927612,-0.06326648592948914,0.5917884111404419,-0.2848147749900818,1.4865978956222534,-1.1566112041473389,1.4515899419784546,-1.0646482706069946,-0.3523699641227722,2.05314040184021,-0.45007944107055664,-0.3323783874511719,0.5389363169670105,-0.5856956839561462,-0.29629477858543396,-0.7261931300163269,1.2924144268035889,-1.0438331365585327,-2.2272868156433105,-1.1178398132324219,0.43326711654663086,0.32279637455940247,0.4023287296295166,-0.41127604246139526,0.7127155065536499,-1.0683932304382324,0.1589115411043167
25,0.47602561116218567,-1.2568279504776,0.6539039015769958,0.688923716545105,1.1559258699417114,-0.5395814776420593,-0.11325962096452713,1.0039453506469727,-0.8952418565750122,0.9138239622116089,-1.86075758934021,1.2889403104782104,-0.8230381608009338,0.09467662870883942,1.9021644592285156,-0.10551437735557556,-0.39865046739578247,0.7230163812637329,0.027110738679766655,-0.42563217878341675,-0.626387357711792,0.5736119747161865,-0.5143622159957886,-1.8067737817764282,-0.6260639429092407,0.48294296860694885,-0.17066125571727753,0.19340530037879944,-0.4046328365802765,0.3875825107097626,-1.0742380619049072,0.21997523307800293
26,-0.5282009840011597,-0.5215315222740173,-0.17200766503810883,-0.35889527201652527,2.4103710651397705,-0.603033185005188,0.7714982032775879,-0.20236854255199432,0.05878480151295662,-0.19230329990386963,-0.9623231291770935,0.6622077226638794,-0.20358668267726898,1.737476110458374,0.5184716582298279,0.05524256080389023,-0.16436751186847687,0.4704175889492035,1.3441671133041382,-1.2155171632766724,-0.9533912539482117,-0.1747366338968277,-1.4913350343704224,-0.8922626376152039,0.37251222133636475,1.0586334466934204,0.06183063983917236,0.10078230500221252,-1.227033019065857,0.6439070701599121,0.4258173406124115,0.7369298338890076
27,-0.4426916837692261,-0.5486804842948914,-0.16001471877098083,-0.4700959622859955,2.1719484329223633,-0.5899584293365479,0.8253312110900879,-0.5579397082328796,0.07403779029846191,-0.1398954838514328,-1.2532497644424438,0.7479234933853149,-0.02758120745420456,1.7101298570632935,0.3773452341556549,0.1596267968416214,-0.16208021342754364,0.5801027417182922,1.2378411293029785,-1.1221266984939575,-0.8773478269577026,0.1049896776676178,-1.560958743095398,-0.9779458045959473,0.2762734889984131,1.0692065954208374,0.08700229227542877,0.1165337786078453,-1.3412388563156128,0.9732304811477661,0.27806347608566284,1.2487627267837524
28,-0.276824414730072,0.6091902852058411,-0.13867416977882385,-0.8219263553619385,0.11201273649930954,-0.3746245205402374,0.5218392014503479,1.2846256494522095,-1.0025520324707031,0.5391339659690857,-1.624049425125122,1.0822523832321167,-1.3149727582931519,-0.307565838098526,-0.6520189642906189,0.5729694962501526,0.04561331868171692,-0.33510735630989075,0.10957545787096024,-1.532101035118103,0.08792728930711746,1.1816751956939697,-1.116446852684021,-1.5069096088409424,0.49427950382232666,0.26595771312713623,-0.9481552243232727,1.2967642545700073,0.7321096658706665,0.4332467019557953,0.04330446943640709,1.051466703414917
29,-0.32211485505104065,0.5693284273147583,-0.10609886050224304,-0.8549732565879822,0.04714033380150795,-0.28997373580932617,0.4631521701812744,1.1737663745880127,-1.0075489282608032,0.6114572882652283,-1.6676082611083984,1.148124098777771,-1.3104372024536133,-0.2825618088245392,-0.6519832611083984,0.5530441999435425,0.08310948312282562,-0.4362186789512634,0.08896886557340622,-1.5506795644760132,0.047932107001543045,1.2354094982147217,-1.1145578622817993,-1.470075249671936,0.477960467338562,0.15146085619926453,-1.025675654411316,1.2245970964431763,0.6880820393562317,0.500847339630127,0.08331039547920227,1.073175311088562
30,-0.911697506904602,0.08237922936677933,0.2773696482181549,-0.6957066655158997,0.724847137928009,0.09167150408029556,0.2150830179452896,1.0472134351730347,-1.106548547744751,0.25537148118019104,-1.321089506149292,1.0039432048797607,-1.2310607433319092,-0.5931096076965332,-0.5815283060073853,0.9073340892791748,-0.27056488394737244,0.15585781633853912,-0.298943430185318,-1.3775314092636108,0.1730680614709854,0.9272676110267639,-1.3617563247680664,-1.5138520002365112,0.45760318636894226,0.08510453253984451,-1.0858241319656372,1.2912383079528809,0.49303585290908813,0.6137455701828003,-0.14667578041553497,0.9208788275718689
31,-0.2922172546386719,0.5483221411705017,0.2955302298069,-0.20915091037750244,1.4292680025100708,-0.7999617457389832,-0.2995457947254181,0.5534906983375549,-0.6256189346313477,0.46309593319892883,-0.261483371257782,1.2199941873550415,0.14530380070209503,0.27509114146232605,-0.08366710692644119,0.665449321269989,-0.4741021990776062,0.2564697265625,0.24856290221214294,-0.614941418170929,-0.9131147265434265,0.35882076621055603,-0.4501041769981384,-0.5974633693695068,-0.05335388332605362,-0.0069122835993766785,-0.7713400721549988,0.07363851368427277,0.6215123534202576,0.815755307674408,0.49999508261680603,0.30322352051734924
32,-0.339198499917984,0.6087218523025513,0.607954204082489,-0.7480812668800354,2.114885091781616,-1.0975968837738037,-0.3832942545413971,0.5901200771331787,-0.8935301303863525,0.5191700458526611,-0.09991537034511566,1.6241868734359741,0.23483045399188995,0.2723090648651123,-0.3488783836364746,0.7969061136245728,-0.6851536631584167,0.3323644697666168,0.13066639006137848,-0.857823371887207,-1.2321181297302246,0.4539954364299774,-0.5402373671531677,-0.5918705463409424,0.24213726818561554,0.16205844283103943,-1.2178330421447754,0.16667170822620392,1.0474236011505127,1.0014504194259644,0.8034777045249939,0.3023456037044525
33,-0.4280320107936859,0.5983441472053528,0.6585066318511963,-0.750060498714447,2.061649799346924,-1.136311411857605,-0.4064299166202545,0.6154854893684387,-0.8671253323554993,0.5805875062942505,-0.15686258673667908,1.6920987367630005,0.359653502702713,0.2839902639389038,-0.371233195066452,0.9031625986099243,-0.6768187284469604,0.11198439449071884,0.09726099669933319,-0.7876752018928528,-1.310044765472412,0.42248106002807617,-0.5694193243980408,-0.6793777346611023,0.2129567265510559,0.07880879193544388,-1.113976001739502,0.12576287984848022,0.9910736680030823,0.9826818108558655,0.8393020629882812,0.38395875692367554
34,-0.2132725864648819,0.5166745781898499,0.9174067378044128,-0.7312667369842529,1.4745618104934692,-1.0207645893096924,0.022068245336413383,-0.14176395535469055,-0.9141131639480591,-0.5614559650421143,-0.4804302155971527,1.18361234664917,-0.14335167407989502,0.2444600909948349,-0.26662030816078186,-0.21073704957962036,-0.019273700192570686,0.04781044274568558,1.0844886302947998,-0.3371889889240265,-0.6441890001296997,0.47832295298576355,-0.05591793730854988,-0.40256473422050476,0.8844174742698669,0.2722988724708557,-0.36300426721572876,1.186795949935913,0.6288843154907227,0.8156025409698486,0.6256664991378784,0.6659610867500305
35,-0.2372341752052307,0.282267302274704,1.3818656206130981,-0.9247180223464966,1.8771003484725952,-1.3496417999267578,0.16431094706058502,-0.4473627805709839,-1.15495765209198,-1.0679892301559448,-0.6260071396827698,1.356762409210205,-0.36208927631378174,0.2709961533546448,-0.42954322695732117,-0.5174076557159424,0.16183899343013763,0.06776861101388931,1.6501444578170776,-0.46980020403862,-0.704233705997467,0.5294477939605713,0.12358070909976959,-0.5391038656234741,1.01116943359375,0.37493693828582764,-0.20633521676063538,1.8077880144119263,0.7108525037765503,0.7891187071800232,0.5917738676071167,1.3172762393951416
36,-0.27660128474235535,0.3326052725315094,1.4758096933364868,-0.9054784178733826,1.8773670196533203,-1.311416745185852,0.2045600414276123,-0.41263219714164734,-1.1087043285369873,-0.9887754917144775,-0.6382577419281006,1.3377668857574463,-0.39179137349128723,0.3427349925041199,-0.3855893909931183,-0.5117590427398682,0.26564428210258484,0.0746215209364891,1.686421513557434,-0.5227420926094055,-0.6825724840164185,0.5080482959747314,0.03745928779244423,-0.6131402254104614,1.0724310874938965,0.36671459674835205,-0.26939764618873596,1.7368110418319702,0.685821533203125,0.7557217478752136,0.7284038662910461,1.2515227794647217
37,-0.3544374704360962,0.3487721085548401,1.5091063976287842,-0.8643826246261597,1.8816627264022827,-1.31096613407135,0.038105662912130356,-0.46959826350212097,-1.1410601139068604,-0.9703283905982971,-0.7461727857589722,1.387697458267212,-0.4572541415691376,0.3236575126647949,-0.3348323106765747,-0.6260523796081543,0.2358984798192978,0.036987096071243286,1.7543667554855347,-0.4905417561531067,-0.7124873399734497,0.5804422497749329,-0.01569482311606407,-0.648731529712677,1.0301647186279297,0.32116466760635376,-0.3420828580856323,1.743814468383789,0.7213906049728394,0.8023204207420349,0.7048807144165039,1.2649418115615845
38,-0.4030334949493408,0.2814030349254608,0.9123016595840454,-0.6187878251075745,1.188035011291504,-0.656542181968689,0.05630936846137047,-0.1860242784023285,-0.926711916923523,-0.658608615398407,-0.45883694291114807,0.9127399921417236,-0.36037808656692505,0.34058231115341187,-0.33243677020072937,-0.3063625991344452,-0.06703078001737595,0.12116271257400513,1.0211834907531738,-0.4326308071613312,-0.4151298701763153,0.4305412173271179,-0.2982438802719116,-0.4053836166858673,0.4690228998661041,0.19947680830955505,-0.3647879958152771,1.065075397491455,0.3098808228969574,0.6099695563316345,0.3719536364078522,0.7416976094245911
39,-0.052215058356523514,0.3893294036388397,0.38490286469459534,-0.29063791036605835,0.8314130902290344,-0.4619303047657013,0.29283979535102844,0.5699182152748108,-0.8091319799423218,-0.3847304582595825,-0.356702983379364,0.8277629613876343,-0.5561559200286865,0.3721851110458374,0.1481509804725647,0.18763834238052368,-0.343870609998703,0.4078989624977112,0.7092702984809875,-0.8125055432319641,0.04118751734495163,0.6130878329277039,-0.603463351726532,-0.2818225622177124,0.21299582719802856,0.17615652084350586,-0.31593945622444153,0.31957873702049255,0.18569256365299225,0.5504566431045532,0.38915303349494934,0.08847656100988388
40,0.08027902990579605,0.2845879793167114,0.3603706657886505,-0.17323489487171173,0.8668615221977234,-0.26534026861190796,0.2911870777606964,0.3519185781478882,-0.7422665357589722,-0.15272794663906097,-0.08650605380535126,0.6880416870117188,-0.716801106929779,0.27630823850631714,0.28177961707115173,0.1130245253443718,-0.19424527883529663,0.26709866523742676,0.4319838881492615,-0.8469818234443665,0.049864813685417175,0.692380428314209,-0.5615631341934204,-0.13391976058483124,0.27986425161361694,0.09711439162492752,-0.21032565832138062,0.35859331488609314,0.13157857954502106,0.41572999954223633,0.3729000389575958,0.07854292541742325
41,0.2924424707889557,0.22394022345542908,-0.7956501245498657,0.21960026025772095,0.6802129745483398,-0.4209602475166321,0.5489059686660767,0.9671531319618225,-0.5135815143585205,0.05343446508049965,-0.23172050714492798,0.267689973115921,-0.7447876930236816,-0.31398218870162964,0.851865828037262,-0.12712101638317108,0.017114849761128426,0.2957970201969147,0.47767937183380127,-0.007683919742703438,-0.13390307128429413,0.4261039197444916,-0.3025780916213989,-0.7016580700874329,0.3358035683631897,0.4292827248573303,0.43973538279533386,-0.03999524936079979,0.5825343728065491,0.48567700386047363,0.6058493256568909,0.11639610677957535
42,0.26156431436538696,0.22833961248397827,-0.795382022857666,0.15808430314064026,0.6736477613449097,-0.31888991594314575,0.5878258943557739,1.0069578886032104,-0.6505270600318909,-0.052924081683158875,-0.4792397618293762,0.27964189648628235,-0.7492956519126892,0.01908615231513977,0.8605017066001892,-0.0685223639011383,-0.09221097081899643,0.47186997532844543,0.4339248538017273,0.08912210166454315,0.03173939883708954,0.33427754044532776,-0.36475297808647156,-0.8385583162307739,0.4666031002998352,0.4706285297870636,0.4546657204627991,-0.05641469359397888,0.5727306008338928,0.6204531192779541,0.6161514520645142,0.23136501014232635
43,-0.4371452331542969,-0.5558662414550781,0.44819673895835876,-0.20261089503765106,0.45317989587783813,-0.8615639209747314,0.11717414110898972,0.48366260528564453,-1.2951027154922485,1.393357753753662,-2.0518598556518555,1.0627434253692627,-2.193406820297241,0.774021327495575,0.20250718295574188,1.1497975587844849,-0.6892055869102478,-0.355327844619751,0.936475396156311,-0.6903884410858154,0.11882524192333221,-0.3423978388309479,-1.413905143737793,-1.76461923122406,-1.5719844102859497,-0.3817559778690338,1.3971408605575562,0.5457754135131836,-0.6967026591300964,0.3320322036743164,0.9196043610572815,0.8744412064552307
44,-0.38926592469215393,-0.5584383010864258,0.46638062596321106,-0.25800377130508423,0.4203973412513733,-0.885323166847229,0.11454508453607559,0.4470058083534241,-1.2664605379104614,1.4877310991287231,-2.059044361114502,1.0874922275543213,-2.2766923904418945,0.9084725379943848,0.2406969964504242,1.168500542640686,-0.7364734411239624,-0.36688128113746643,0.8551726937294006,-0.7607508301734924,0.191520556807518,-0.32190248370170593,-1.475374460220337,-1.6878389120101929,-1.6038397550582886,-0.3628845810890198,1.4171761274337769,0.5168646574020386,-0.6843724250793457,0.3449395000934601,0.9924160242080688,0.8708651065826416
