type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63
418,-0.04714139923453331,0.2118685096502304,-0.05024449899792671,0.31463301181793213,-0.1739400029182434,0.33448299765586853,0.7185617685317993,-0.5645557641983032,0.225104421377182,-0.24539496004581451,0.8479477167129517,-0.6064188480377197,0.44209498167037964,-0.10646075010299683,0.016184356063604355,-0.2331693321466446,0.11942979693412781,0.20677313208580017,0.3650214672088623,-0.5159377455711365,-0.11864214390516281,-0.10562331974506378,-0.7742971777915955,-0.26744675636291504,-0.25367817282676697,0.1504216492176056,-0.3734061121940613,-0.16266955435276031,-0.5748656392097473,0.0027107014320790768,0.4651840329170227,0.7557641267776489,0.29086607694625854,0.6380921602249146,-0.2919701933860779,-0.26439526677131653,0.0707969069480896,-0.1468058079481125,0.10642505437135696,0.4268038272857666,-0.6191346049308777,0.14915025234222412,0.29927074909210205,0.03883419930934906,0.5735328793525696,-0.0046454137191176414,0.33217594027519226,0.35174426436424255,-0.23505297303199768,0.1547967493534088,-0.12709017097949982,-0.7397104501724243,-0.9234108924865723,0.02463587000966072,0.20817974209785461,-0.8934229016304016,0.3357357978820801,0.8759200572967529,-0.492220938205719,-0.10918125510215759,-0.4871174991130829,0.42538225650787354,-0.1283264309167862,0.5672979950904846
419,-0.4803937077522278,0.11358540505170822,0.33421817421913147,0.16300515830516815,-0.21998390555381775,0.1254560649394989,0.40541011095046997,-0.06892918050289154,-0.36501792073249817,0.0004170436295680702,0.18237842619419098,-0.13612252473831177,-0.2674676179885864,-0.09141235798597336,0.3527556359767914,0.16402876377105713,0.34179219603538513,0.14550285041332245,-0.0437360554933548,0.6136469841003418,0.18033219873905182,-0.03360242396593094,-0.6442998051643372,-0.11268530040979385,0.33541449904441833,-0.5081356167793274,0.026007212698459625,0.527195394039154,-0.0213216170668602,-0.04400014132261276,0.19651874899864197,0.366757869720459,0.1663229763507843,0.3861972987651825,-0.9457955956459045,0.3056582808494568,0.00041356144356541336,-0.21709087491035461,-0.11294776946306229,0.11761301010847092,0.0941714197397232,0.31695306301116943,0.2314528077840805,-0.08134907484054565,0.46435460448265076,-0.05309531092643738,0.6629619002342224,0.22879494726657867,-0.09143928438425064,0.6406676173210144,-0.2864578664302826,0.11269144713878632,-0.6314411759376526,-0.23299473524093628,0.06441564112901688,-0.48885783553123474,-0.2933374345302582,0.40599194169044495,-0.04520512372255325,0.22446277737617493,0.0638687014579773,0.4563911259174347,0.1333336979150772,-0.024178961291909218
420,-0.5922978520393372,0.1753951609134674,0.7066330313682556,0.10796593129634857,-0.257461816072464,0.18013621866703033,0.40390467643737793,0.1735563427209854,-0.4455591142177582,0.07143339514732361,0.23866033554077148,-0.24643047153949738,-0.15928764641284943,-0.14399521052837372,0.43637579679489136,0.3352784216403961,0.4165245294570923,0.24440771341323853,0.12364169210195541,0.8159896731376648,0.34753885865211487,0.0362325981259346,-0.7993700504302979,-0.032909639179706573,0.3131616413593292,-0.6304227113723755,0.16496753692626953,0.5162824988365173,-0.07934936136007309,-0.20501050353050232,0.17610712349414825,0.3919258415699005,0.4251839220523834,0.3217605650424957,-0.9755550622940063,0.3089904487133026,0.026210149750113487,-0.1915329545736313,-0.10562892258167267,0.258161336183548,0.03271779417991638,0.16270668804645538,0.3330790400505066,-0.17688770592212677,0.3982374966144562,0.03449273109436035,0.801702082157135,0.41504138708114624,-0.06746300309896469,0.633377194404602,-0.3937838077545166,0.1797713339328766,-0.7959941625595093,-0.31690019369125366,0.14024071395397186,-0.6554548740386963,-0.5048259496688843,0.3430419862270355,-0.0326208621263504,0.2546634376049042,-0.07262907922267914,0.6363816857337952,0.29588785767555237,0.04119293764233589
421,-0.8936530947685242,0.1831771731376648,1.469708800315857,0.019205214455723763,-0.44687631726264954,-0.11044558137655258,0.21985889971256256,0.7788543105125427,-0.43855607509613037,0.24739111959934235,0.18991665542125702,0.06899292021989822,-0.20090831816196442,0.3046298325061798,0.45124077796936035,0.23371490836143494,0.8881216049194336,0.6087693572044373,0.5529602766036987,-0.10954002290964127,0.2896769642829895,0.028538130223751068,-0.9691214561462402,0.2768360674381256,0.15845927596092224,-0.5258874297142029,0.41437768936157227,-0.20006802678108215,-0.5236309766769409,-0.808728039264679,0.15575629472732544,0.5626677870750427,1.0055766105651855,0.3625755310058594,-1.0421652793884277,0.12396599352359772,0.5175058245658875,-0.20631541311740875,-0.2168090045452118,0.5184181332588196,-0.12770386040210724,0.48308098316192627,-0.2055833488702774,-0.19490210711956024,0.6302956342697144,-0.004932916257530451,1.1965433359146118,-0.007817619480192661,0.39475977420806885,0.7094238996505737,-0.04263562709093094,-0.28783637285232544,-1.137183427810669,-0.08475503325462341,0.6738371253013611,-0.5469524264335632,-0.5441190600395203,-0.04199354723095894,0.15275797247886658,0.053415264934301376,-0.21682056784629822,0.5204755067825317,0.26925235986709595,0.6338015198707581
422,-0.9257335662841797,0.16994963586330414,1.453779697418213,-0.01673889346420765,-0.4629090130329132,-0.09702593088150024,0.22004756331443787,0.8198307156562805,-0.4026167690753937,0.24957740306854248,0.2167517989873886,0.04299468919634819,-0.21847596764564514,0.29508358240127563,0.4652073085308075,0.27626970410346985,0.9074247479438782,0.644371747970581,0.5045475363731384,-0.13443759083747864,0.24555523693561554,-0.016151094809174538,-0.9509990811347961,0.2926400601863861,0.19244389235973358,-0.5242066979408264,0.4402267038822174,-0.201718270778656,-0.540336549282074,-0.8024536371231079,0.1908053606748581,0.5159202218055725,1.0069231986999512,0.4019050598144531,-1.1137439012527466,0.11891454458236694,0.495086669921875,-0.24098169803619385,-0.21461057662963867,0.48274460434913635,-0.10980828106403351,0.5296448469161987,-0.1623096913099289,-0.2047930359840393,0.6434305310249329,-0.06735703349113464,1.23173987865448,-0.013436169363558292,0.4221883714199066,0.7346430420875549,-0.036863140761852264,-0.3179962933063507,-1.1314507722854614,-0.13237234950065613,0.6918290257453918,-0.5255098342895508,-0.561393678188324,-0.018306707963347435,0.15189123153686523,0.016081934794783592,-0.23773184418678284,0.5195303559303284,0.3258677124977112,0.5887037515640259
423,-0.9590232968330383,0.12291992455720901,1.0999289751052856,0.12146149575710297,-0.49848058819770813,-0.04292227327823639,0.18258289992809296,0.6732847094535828,-0.453660249710083,0.2991543114185333,0.16535180807113647,0.21537545323371887,-0.2715469300746918,0.36698585748672485,0.37836945056915283,0.23092642426490784,0.8638758659362793,0.7583146095275879,0.5314036011695862,-0.4123891592025757,0.17771129310131073,-0.07871190458536148,-0.7406741380691528,0.3225807547569275,0.08190253376960754,-0.33101561665534973,0.2853401005268097,-0.30656757950782776,-0.5909872055053711,-0.782111644744873,0.2198672741651535,0.5731329321861267,0.8652330040931702,0.19962002336978912,-1.044984221458435,0.0736025869846344,0.6835050582885742,-0.16517093777656555,-0.16363975405693054,0.5386845469474792,-0.212438702583313,0.6408045291900635,-0.5140354037284851,-0.02759002521634102,0.7378107905387878,0.04113830626010895,0.9361836314201355,-0.18498346209526062,0.42392680048942566,0.8180196285247803,0.06274635344743729,-0.5329270958900452,-0.9677771925926208,-0.083897665143013,0.6712725162506104,-0.6450859308242798,-0.4011262357234955,-0.0839790552854538,0.10034165531396866,-0.054784517735242844,-0.2486005276441574,0.17263977229595184,0.16890504956245422,0.6489592790603638
424,-0.18576806783676147,0.16574551165103912,-0.03980005159974098,0.1731262058019638,-0.28868192434310913,0.1583455502986908,0.21817892789840698,0.03861971199512482,-0.2075892835855484,0.008484129793941975,0.044851742684841156,-0.028024515137076378,-0.02645866386592388,-0.001727149821817875,0.1427808403968811,0.0632292702794075,0.1263304203748703,0.19572162628173828,0.14930352568626404,-0.017911212518811226,0.10570555180311203,-0.10347294807434082,-0.04213811829686165,0.08721713721752167,-0.06732714921236038,-0.06046183779835701,-0.048235729336738586,0.13639116287231445,-0.2219780683517456,-0.08770643919706345,0.17658811807632446,0.3288085162639618,0.22322313487529755,0.046878013759851456,-0.40497785806655884,-0.034686435014009476,0.1199975237250328,0.09826987236738205,-0.06993021070957184,0.3795391917228699,-0.1899426281452179,0.2502841651439667,-0.1605089157819748,0.10857958346605301,0.2644960284233093,0.12371598929166794,0.05944780260324478,0.15661317110061646,-0.0540238656103611,0.24289795756340027,-0.014420692808926105,-0.29483330249786377,-0.13861605525016785,-0.26386559009552,0.1878008097410202,-0.560645580291748,-0.057045094668865204,0.05013266205787659,-0.1348026692867279,0.02533092349767685,-0.07887518405914307,0.024180226027965546,-0.08897653222084045,0.10196560621261597
425,-0.022163812071084976,0.39133262634277344,-0.4589284062385559,0.16816109418869019,-0.5360714197158813,0.18453802168369293,-0.005384592805057764,-0.050403643399477005,-0.17812126874923706,0.27057841420173645,-0.019603794440627098,-0.23114201426506042,0.15518678724765778,0.20815888047218323,0.726997971534729,0.1809874176979065,-0.361860990524292,0.44368264079093933,-0.38249024748802185,-0.04388315603137016,0.5773431658744812,0.17787259817123413,0.259239137172699,0.22489523887634277,-0.5530805587768555,0.16723456978797913,0.26459068059921265,0.33995550870895386,-1.1043550968170166,-0.006682001519948244,0.8656865954399109,0.5205082297325134,0.4983123242855072,0.21035753190517426,-0.9169200658798218,0.33546552062034607,0.4212978482246399,-0.11379971355199814,-0.2791742980480194,1.361945390701294,-0.9844329953193665,0.3263384997844696,-0.5825674533843994,0.43596112728118896,0.7277094721794128,-0.044497691094875336,0.34898942708969116,0.2720402777194977,0.16728243231773376,0.382968008518219,0.2878643572330475,-0.5600866079330444,-0.6592843532562256,-0.9429486989974976,-0.10901429504156113,-1.2225379943847656,-0.29996931552886963,0.051720067858695984,-0.1931058019399643,0.31973257660865784,-0.20405234396457672,0.0011398555943742394,-0.20940597355365753,1.027695655822754
426,-0.03909587487578392,0.3743398189544678,-0.4666630029678345,0.19158202409744263,-0.5276495814323425,0.1753600686788559,-0.01740771159529686,-0.04735619202256203,-0.18734081089496613,0.25753530859947205,-0.0001633347710594535,-0.2723451256752014,0.10411401838064194,0.2378760427236557,0.7631669640541077,0.1888878047466278,-0.3653680384159088,0.49675169587135315,-0.39392441511154175,-0.023417847231030464,0.5774550437927246,0.2054956555366516,0.288229376077652,0.21416540443897247,-0.5505154132843018,0.17730410397052765,0.24858814477920532,0.34917664527893066,-1.127727746963501,0.013322703540325165,0.8889397978782654,0.47572383284568787,0.5495539903640747,0.24468740820884705,-0.9108661413192749,0.35001227259635925,0.43452534079551697,-0.14694547653198242,-0.27026990056037903,1.3439750671386719,-1.0050227642059326,0.3054763376712799,-0.5694321990013123,0.44244617223739624,0.7856131196022034,-0.04240310937166214,0.3226434588432312,0.2345571368932724,0.180301234126091,0.40617650747299194,0.28435012698173523,-0.5710974931716919,-0.6398819088935852,-0.9389911890029907,-0.1280919313430786,-1.2802101373672485,-0.3024759590625763,0.04008892923593521,-0.17324043810367584,0.3240705132484436,-0.25964441895484924,-0.04422061890363693,-0.2613619267940521,1.0192846059799194
427,0.08526097238063812,0.3672317862510681,-0.4696108400821686,0.18147820234298706,-0.47770288586616516,0.03528038412332535,-0.039071500301361084,-0.08034750074148178,-0.061398062855005264,0.26185110211372375,-0.022014355286955833,-0.2853269875049591,0.136383056640625,0.2522405982017517,0.7735490202903748,0.08003368228673935,-0.45749545097351074,0.35105931758880615,-0.5369607210159302,-0.06313682347536087,0.5228362083435059,0.2769615352153778,0.2834780514240265,0.1914425641298294,-0.5568404793739319,0.23027028143405914,0.3447108566761017,0.38124731183052063,-1.167701244354248,0.12114740908145905,0.9301180243492126,0.4837135970592499,0.5110457539558411,0.35274699330329895,-0.949982762336731,0.436942458152771,0.38290658593177795,-0.19159436225891113,-0.2759970426559448,1.3191471099853516,-0.9932419061660767,0.28909656405448914,-0.5232014656066895,0.40535280108451843,0.7495297789573669,-0.1685621589422226,0.41107693314552307,0.18049100041389465,0.18017955124378204,0.32820725440979004,0.3641946613788605,-0.532294750213623,-0.6550398468971252,-0.9156820774078369,-0.17178526520729065,-1.1164612770080566,-0.3344570994377136,0.1173904538154602,-0.1830456256866455,0.34876391291618347,-0.2073647528886795,-0.014306825585663319,-0.2576061487197876,1.0815000534057617
428,0.08446814119815826,0.38863155245780945,-0.49813514947891235,0.17145001888275146,-0.5060901641845703,0.04052194580435753,-0.05836854875087738,-0.08913599699735641,-0.07535421848297119,0.2700611650943756,-0.028606515377759933,-0.25391024351119995,0.09920679777860641,0.22013385593891144,0.7852396965026855,0.08467131853103638,-0.4408290982246399,0.3774394094944,-0.5374004244804382,-0.08975701779127121,0.5072795748710632,0.23190739750862122,0.2969479560852051,0.2149776816368103,-0.5683470964431763,0.21256838738918304,0.34567442536354065,0.3660000264644623,-1.1667251586914062,0.0772465243935585,0.909209668636322,0.4811590313911438,0.4691074788570404,0.3441900908946991,-0.952161431312561,0.4272070527076721,0.38858580589294434,-0.20275099575519562,-0.2623555362224579,1.3090308904647827,-0.9937648177146912,0.28562283515930176,-0.5377283096313477,0.409945547580719,0.7883171439170837,-0.15099994838237762,0.40524202585220337,0.1594204306602478,0.13926513493061066,0.3302035927772522,0.36207059025764465,-0.5575360059738159,-0.6565659642219543,-0.9283536672592163,-0.17807140946388245,-1.1184945106506348,-0.30539944767951965,0.11430462449789047,-0.19060397148132324,0.37786343693733215,-0.2192969024181366,-0.024001995101571083,-0.2686324119567871,1.0834708213806152
429,-0.1674507111310959,0.7287753820419312,0.809614360332489,0.4684574007987976,0.02285178378224373,0.14721783995628357,0.2973420321941376,0.22390586137771606,0.6699094176292419,-0.37010031938552856,0.06823807209730148,-0.4065795838832855,0.023112520575523376,-0.09255686402320862,-0.412510484457016,-0.049887824803590775,0.8604632616043091,0.03655986115336418,0.26489585638046265,0.6672469973564148,-0.02909017913043499,-0.41315174102783203,-0.6849308013916016,-0.930509090423584,0.02860291115939617,-1.1910961866378784,0.06223500519990921,0.22179743647575378,-1.5256235599517822,-0.64781254529953,0.2963641881942749,1.0318735837936401,0.845937192440033,0.41408079862594604,-0.976580798625946,-0.6082898378372192,-0.24830344319343567,-0.9116387963294983,-0.1798497438430786,1.333450436592102,-0.43398189544677734,0.6386041045188904,-0.11302374303340912,-0.23874299228191376,-0.05330114811658859,0.4813062846660614,1.0593738555908203,-0.36867982149124146,-0.7264070510864258,0.5697467923164368,0.26729580760002136,-0.36041268706321716,-1.11769700050354,-0.3289719521999359,0.49738702178001404,0.14169541001319885,0.14721477031707764,0.18949837982654572,-0.2302059829235077,0.1490250527858734,0.026924224570393562,0.24625267088413239,-0.06024019792675972,0.20210720598697662
430,-0.17410296201705933,0.7142987251281738,0.765652596950531,0.44536614418029785,-0.008014488033950329,0.1857021152973175,0.28276970982551575,0.18099814653396606,0.7046070694923401,-0.4043734669685364,0.056409865617752075,-0.39503201842308044,0.028425903990864754,-0.09330081939697266,-0.40559297800064087,-0.032743316143751144,0.830866277217865,0.017569085583090782,0.27778252959251404,0.6743869185447693,-0.01473871897906065,-0.38029399514198303,-0.6809871196746826,-0.9516341686248779,0.041579753160476685,-1.182217001914978,0.06256727129220963,0.1923520267009735,-1.5205844640731812,-0.6981990337371826,0.2744217813014984,1.0715417861938477,0.8532514572143555,0.3960295617580414,-0.9427962303161621,-0.6287489533424377,-0.2573348581790924,-0.8894204497337341,-0.22434327006340027,1.3139593601226807,-0.4934989809989929,0.6463008522987366,-0.14344176650047302,-0.2766720950603485,-0.04925226420164108,0.501404881477356,1.0610913038253784,-0.37231430411338806,-0.7552757263183594,0.5956076979637146,0.24684137105941772,-0.3660759925842285,-1.0998921394348145,-0.3327522873878479,0.5129421353340149,0.12790381908416748,0.18473348021507263,0.1359061598777771,-0.19862182438373566,0.15959493815898895,0.01329184789210558,0.27922937273979187,-0.050164807587862015,0.23089595139026642
431,0.04777339845895767,-0.0005926776793785393,0.024952875450253487,0.033162470906972885,-0.08989057689905167,-0.5321682691574097,0.08319848775863647,0.19988968968391418,0.2357543706893921,-0.020154021680355072,-0.21774883568286896,0.005688839126378298,0.20736505091190338,-0.5075806379318237,0.667031466960907,-0.2723750174045563,-0.027985600754618645,-0.162765234708786,0.0020114376675337553,0.1179751306772232,0.3454231917858124,-0.24167178571224213,-0.7843920588493347,-0.6733265519142151,-0.26183775067329407,-0.675467312335968,-0.16312344372272491,-0.38950181007385254,-0.5399354696273804,-0.6320177912712097,0.043093349784612656,1.3682351112365723,-0.3419717848300934,0.5144070386886597,-0.8506168127059937,0.31543031334877014,-0.41053739190101624,-0.15722666680812836,-0.17754949629306793,0.15707971155643463,-0.29810023307800293,0.11518924683332443,-0.1915941834449768,0.3227325975894928,0.07057200372219086,0.04005533084273338,0.6057305335998535,0.5213513970375061,-0.17999999225139618,0.28132736682891846,-0.26356470584869385,-0.6909091472625732,-0.7802186012268066,-0.4256911873817444,0.5521872043609619,-0.328078955411911,0.07923269271850586,-0.5273390412330627,0.10177800059318542,0.1757727712392807,0.19889187812805176,0.5618451833724976,-0.19890925288200378,0.2850157916545868
432,0.0460641048848629,0.01513394620269537,0.039942219853401184,0.02133038453757763,-0.06202428415417671,-0.5106814503669739,0.08630318194627762,0.22088049352169037,0.2287820279598236,-0.04738644137978554,-0.21271757781505585,-0.03658922016620636,0.22922195494174957,-0.45308560132980347,0.707887589931488,-0.2359931319952011,-0.021334612742066383,-0.17107141017913818,0.008731020614504814,0.13990890979766846,0.3577658236026764,-0.2273349165916443,-0.7600299119949341,-0.6735239028930664,-0.23814736306667328,-0.6669257283210754,-0.17588859796524048,-0.3460477590560913,-0.5512357354164124,-0.6203486323356628,0.03668937832117081,1.2998853921890259,-0.3080735504627228,0.5367287993431091,-0.846655011177063,0.3184453845024109,-0.43661779165267944,-0.15733160078525543,-0.17821775376796722,0.12695112824440002,-0.29675325751304626,0.09817002713680267,-0.18574975430965424,0.3063136637210846,0.09287243336439133,0.014288892969489098,0.6046617031097412,0.5414548516273499,-0.17717838287353516,0.27833157777786255,-0.28455033898353577,-0.7085657119750977,-0.7806513905525208,-0.41801464557647705,0.5661313533782959,-0.2917573153972626,0.1066143736243248,-0.529312789440155,0.11136968433856964,0.19155268371105194,0.20111796259880066,0.5191301703453064,-0.25658226013183594,0.3066379427909851
433,0.42775723338127136,0.35481327772140503,-0.07007686048746109,0.29796069860458374,-0.908286452293396,-0.37218132615089417,-0.12814971804618835,0.1646503359079361,0.5471664667129517,0.38690268993377686,-0.17754653096199036,-0.608820915222168,-0.14532946050167084,-0.8243851661682129,0.5015320777893066,-0.5822994112968445,0.46234330534935,-0.23964224755764008,0.3775431513786316,-0.42553141713142395,0.12857528030872345,-0.25389963388442993,-0.17097920179367065,-0.7373708486557007,0.7192382216453552,0.22002743184566498,0.36976808309555054,-0.29749831557273865,-0.549372673034668,-0.9441252946853638,0.506419837474823,1.91727614402771,0.22440007328987122,0.3104247748851776,-0.31807130575180054,-0.015222183428704739,0.30183327198028564,0.4489271342754364,-0.698725700378418,0.6005175709724426,-0.1313164383172989,0.5396183133125305,0.1733432114124298,-0.320133239030838,0.3608587682247162,0.02059691585600376,0.3469151258468628,-0.18505118787288666,0.1591220647096634,0.7006419897079468,-0.03352880850434303,0.1279221773147583,-0.20399633049964905,-0.5280126929283142,0.0949949100613594,-0.28967365622520447,-0.33409059047698975,-0.2320963740348816,-0.32186177372932434,0.3227076828479767,-0.17087818682193756,0.8020899295806885,0.6684301495552063,0.8306739926338196
434,0.4496012330055237,0.39208102226257324,-0.08915670961141586,0.31686607003211975,-0.9398266673088074,-0.36523398756980896,-0.14251159131526947,0.1545351892709732,0.5430921912193298,0.37846076488494873,-0.17253635823726654,-0.6418857574462891,-0.14453954994678497,-0.8318194150924683,0.4819446802139282,-0.5917015075683594,0.43296828866004944,-0.27138376235961914,0.3446705937385559,-0.4268154501914978,0.14950741827487946,-0.23982292413711548,-0.10943347960710526,-0.7660552859306335,0.7270262837409973,0.20042268931865692,0.36758261919021606,-0.31251099705696106,-0.5319425463676453,-0.9723035097122192,0.5336731672286987,1.9006626605987549,0.23951250314712524,0.30056267976760864,-0.31145283579826355,-0.0076461127027869225,0.26661065220832825,0.453980416059494,-0.6763588786125183,0.602810800075531,-0.12550200521945953,0.5719949007034302,0.18743932247161865,-0.3158589005470276,0.3917961120605469,0.019586605951189995,0.3430233597755432,-0.17956237494945526,0.15599478781223297,0.7083919048309326,-0.028597721830010414,0.15099850296974182,-0.1597720980644226,-0.6111558675765991,0.09062366187572479,-0.29643648862838745,-0.314742773771286,-0.21151818335056305,-0.30336707830429077,0.30584007501602173,-0.17854061722755432,0.8152271509170532,0.7333140969276428,0.8106583952903748
435,0.4601763188838959,0.35489532351493835,-0.08311787247657776,0.3111906051635742,-0.9092867374420166,-0.3539174497127533,-0.15233978629112244,0.1348494440317154,0.577680230140686,0.34243035316467285,-0.18742156028747559,-0.632666289806366,-0.16275501251220703,-0.8041823506355286,0.49946919083595276,-0.5992113947868347,0.43270382285118103,-0.23922103643417358,0.3685053884983063,-0.413260281085968,0.13343863189220428,-0.22491352260112762,-0.13352222740650177,-0.7358019948005676,0.7048728466033936,0.233638733625412,0.3430612087249756,-0.290172278881073,-0.5227996706962585,-0.9359983205795288,0.5104302167892456,1.8968405723571777,0.23840828239917755,0.27674853801727295,-0.2980443239212036,-0.016540564596652985,0.2563530206680298,0.45292964577674866,-0.6999519467353821,0.5889744758605957,-0.16464820504188538,0.5815388560295105,0.17633531987667084,-0.31793221831321716,0.3926617205142975,0.016696764156222343,0.3221462666988373,-0.18908673524856567,0.1683838665485382,0.6789219975471497,-0.041746459901332855,0.1388232707977295,-0.16270428895950317,-0.560115396976471,0.10797969251871109,-0.2755861282348633,-0.33983129262924194,-0.2373330295085907,-0.32937386631965637,0.32951468229293823,-0.16594384610652924,0.7811681628227234,0.6717910766601562,0.86947101354599
436,0.4663103520870209,0.7254290580749512,-0.5656943321228027,0.43934592604637146,-0.4877608120441437,-0.3972179591655731,1.0040844678878784,0.027665773406624794,-0.1138114407658577,-0.5313311219215393,0.5111838579177856,-0.03327005356550217,-0.04356447979807854,-0.10197342932224274,1.1879831552505493,0.5742241144180298,0.31890758872032166,0.449579656124115,-0.3493864834308624,-0.015506493858993053,0.06466446071863174,-0.5763888955116272,-0.3102024793624878,0.03083479404449463,0.38620448112487793,-0.9186044931411743,-0.5604511499404907,0.04385025054216385,-0.15406319499015808,-0.26614582538604736,-0.29563719034194946,0.7956823110580444,0.4164232015609741,0.20032507181167603,-0.6533790230751038,0.5345659852027893,-0.29781338572502136,0.29404422640800476,-0.4989582598209381,0.30540522933006287,-0.11445052176713943,0.5178365707397461,-0.425717294216156,-0.23797842860221863,0.3621940612792969,-0.18985134363174438,0.2066991776227951,0.8741680979728699,-0.08591365814208984,0.5235481858253479,0.07982198148965836,-0.3773173689842224,-0.14071977138519287,-0.4117638170719147,-0.1455504149198532,-0.7134180665016174,-0.26190876960754395,0.44421514868736267,0.11312253773212433,0.3513278663158417,0.004993078764528036,0.7880085110664368,0.29944825172424316,0.6236394643783569
437,-0.18766850233078003,0.3128475844860077,0.27213090658187866,0.07702027261257172,-0.17369113862514496,-0.04844558984041214,0.7834368944168091,0.24140089750289917,0.3238528072834015,0.09101292490959167,-0.46470803022384644,0.08853673189878464,0.6747769713401794,0.042171962559223175,0.3101591467857361,0.08815454691648483,-0.5149843096733093,0.6147865653038025,0.04888705909252167,0.015902705490589142,-0.002007905161008239,0.3587563931941986,0.08047168701887131,-0.4030384421348572,-0.37185826897621155,-0.5892927050590515,-0.12687401473522186,-0.17863866686820984,-0.8642072081565857,-0.011804396286606789,-0.0037137859035283327,1.2966639995574951,-0.29670190811157227,0.2722102701663971,-1.2264107465744019,0.677700400352478,0.059192903339862823,0.22848016023635864,-0.40565070509910583,0.435970276594162,-0.22294247150421143,0.36458006501197815,-0.2295912653207779,-0.24098916351795197,-0.14787691831588745,-0.48254668712615967,0.5204185247421265,0.040981754660606384,-0.26176419854164124,0.2668745815753937,-0.12772919237613678,-0.7644298076629639,-0.16827929019927979,-0.5136982798576355,-0.16944347321987152,-0.8981983661651611,-0.04456966370344162,0.47802576422691345,-0.09671793133020401,0.28799599409103394,-0.7516574263572693,0.4207507073879242,-0.3242746889591217,0.20457006990909576
438,-0.18746250867843628,0.3026323616504669,0.2702487111091614,0.08102639019489288,-0.15961116552352905,-0.0847119688987732,0.7584933638572693,0.2610023617744446,0.3121379017829895,0.05228647589683533,-0.4354687035083771,0.06705107539892197,0.626998245716095,0.019544333219528198,0.31965404748916626,0.08036882430315018,-0.5005822777748108,0.6264848113059998,0.03348906710743904,0.04648536816239357,0.020434856414794922,0.33680346608161926,0.0799727737903595,-0.3996773362159729,-0.3545624911785126,-0.6210859417915344,-0.1509513556957245,-0.20097008347511292,-0.8362782001495361,-0.03356270119547844,0.0072147236205637455,1.3253344297409058,-0.3145025372505188,0.3109097480773926,-1.2583808898925781,0.7134613394737244,0.026949986815452576,0.21878667175769806,-0.3242660462856293,0.42833423614501953,-0.2496141791343689,0.36094504594802856,-0.24699097871780396,-0.24471160769462585,-0.15119093656539917,-0.470762699842453,0.5301689505577087,0.037194911390542984,-0.26477736234664917,0.28453394770622253,-0.15098832547664642,-0.7442384362220764,-0.158644437789917,-0.5137262940406799,-0.1603812426328659,-0.9074360728263855,-0.04855087026953697,0.45268338918685913,-0.0683506429195404,0.3236282765865326,-0.7768738865852356,0.40462949872016907,-0.3883920907974243,0.14967991411685944
439,-0.1752559244632721,0.2758178114891052,0.23515808582305908,0.06990603357553482,-0.18855716288089752,-0.0506214015185833,0.7372690439224243,0.225702702999115,0.3268008828163147,0.10056284070014954,-0.4540719985961914,0.09887055307626724,0.6704114675521851,0.01366594061255455,0.3012484014034271,0.06912060081958771,-0.5134609937667847,0.6281931400299072,0.04846183583140373,0.025723831728100777,-0.010349370539188385,0.373369038105011,0.04551253467798233,-0.3892863392829895,-0.3440167307853699,-0.5816911458969116,-0.12041886895895004,-0.20637567341327667,-0.8858139514923096,-0.017238490283489227,-0.014816174283623695,1.3116307258605957,-0.3002704083919525,0.2947803735733032,-1.2277072668075562,0.7007055878639221,0.01898767799139023,0.19968949258327484,-0.3547675311565399,0.44964712858200073,-0.22749871015548706,0.3420256972312927,-0.2356748729944229,-0.21868561208248138,-0.12342721223831177,-0.49801862239837646,0.5181983709335327,0.054233368486166,-0.2295302450656891,0.25282442569732666,-0.11869077384471893,-0.7731224894523621,-0.15830902755260468,-0.5370617508888245,-0.1694464236497879,-0.8854657411575317,-0.05958790332078934,0.444482684135437,-0.07118751108646393,0.30587852001190186,-0.7556447386741638,0.4211309552192688,-0.33785542845726013,0.16779375076293945
