type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63
10,0.06702777743339539,2.215686559677124,-1.4327911138534546,-0.6729825735092163,-1.5226757526397705,-2.875999927520752,0.048470549285411835,-0.9738410115242004,-1.3673633337020874,0.5080235600471497,-0.9712126851081848,1.8254609107971191,0.44143423438072205,1.316033959388733,0.3376518785953522,0.16145281493663788,-0.5745463371276855,1.571810007095337,1.3054465055465698,-0.28360775113105774,-0.8378603458404541,-1.435164451599121,0.10897447913885117,0.8996495604515076,-0.49493271112442017,-0.353904664516449,-1.6139332056045532,-1.1630622148513794,-0.6898335814476013,-1.470427393913269,1.8934093713760376,0.13273563981056213,-1.7025624513626099,0.4057764708995819,-0.6829163432121277,0.5185937285423279,0.3751464784145355,1.3650593757629395,0.29886338114738464,-0.5047507882118225,-0.2743911147117615,2.1255245208740234,0.7840191721916199,0.8183220028877258,0.5557405352592468,-2.0040860176086426,1.1503913402557373,-0.5824190378189087,-1.466732382774353,-0.3078700602054596,-1.1157299280166626,1.6222848892211914,-0.38217419385910034,0.4147307872772217,1.8337234258651733,0.30343377590179443,1.646690845489502,0.14208421111106873,1.3673537969589233,1.0182085037231445,0.5038551092147827,0.6134571433067322,1.3452343940734863,1.6042864322662354
11,0.06852388381958008,0.8743167519569397,0.10106735676527023,0.38969677686691284,-0.9429754018783569,-1.7271109819412231,1.7202131748199463,-1.0341371297836304,0.7542662620544434,1.0397896766662598,-0.7313442230224609,0.4577178359031677,-1.6338722705841064,0.5076479911804199,-1.0235968828201294,0.8489083647727966,0.9918502569198608,0.6555202007293701,2.7877140045166016,-2.1986465454101562,2.2953736782073975,-1.3656491041183472,-0.7345471382141113,-0.48032185435295105,0.15461890399456024,1.2043367624282837,-1.00469970703125,-1.2213795185089111,0.2227325290441513,1.0494987964630127,0.08475195616483688,0.23282940685749054,-1.0592467784881592,-1.4144779443740845,0.4164256453514099,1.640915870666504,0.44531625509262085,0.5724780559539795,-0.5126508474349976,2.3149096965789795,-1.093689203262329,0.8086045980453491,-0.25659438967704773,-1.8829364776611328,-0.23675310611724854,0.254249632358551,-0.11945565789937973,1.1191848516464233,0.4077049493789673,0.3380042016506195,0.7305812835693359,1.5347702503204346,1.2444270849227905,-1.2756211757659912,1.0268813371658325,0.16847951710224152,2.4727230072021484,-1.9936766624450684,2.7607243061065674,-1.337619423866272,1.4012092351913452,1.9084407091140747,1.3606846332550049,1.5493558645248413
12,-0.47371137142181396,0.9354231357574463,0.27750319242477417,1.2530193328857422,-1.3611575365066528,-2.3690884113311768,0.7470728158950806,-1.787880539894104,-0.038824662566185,-0.814974308013916,0.18288888037204742,-0.6593765616416931,-1.6138041019439697,1.570198893547058,-1.7003289461135864,-1.260633945465088,0.9730377197265625,-0.7806583642959595,2.701395034790039,-1.6825692653656006,0.8726270794868469,-0.13560286164283752,1.1603612899780273,0.0032949887681752443,0.7352606654167175,2.479578733444214,-2.0144741535186768,0.5182520151138306,-1.519790530204773,-1.1139039993286133,1.0405707359313965,2.674499988555908,0.0766351968050003,0.2022673636674881,-1.4983943700790405,0.16021320223808289,1.5440834760665894,1.5223857164382935,2.027740716934204,-0.7043942809104919,-2.3441355228424072,1.6780096292495728,0.5462065935134888,1.1308127641677856,-1.1181557178497314,-2.0007553100585938,1.6128535270690918,0.47006136178970337,-1.198236107826233,0.29387369751930237,-1.7275458574295044,0.1791265904903412,-0.43102940917015076,-0.8014262914657593,0.13046546280384064,-1.3268842697143555,-0.13358990848064423,1.3819838762283325,0.4889245629310608,-0.7871797680854797,-0.49137061834335327,-0.7770392894744873,1.0306448936462402,-0.6051190495491028
13,0.3170258700847626,1.9415429830551147,0.5598053932189941,-0.4072118103504181,-0.12963078916072845,-0.16005660593509674,-1.5355015993118286,-1.3223801851272583,0.4430494010448456,2.234208822250366,-0.15408070385456085,-0.21040977537631989,0.35389673709869385,1.5539193153381348,-1.5532513856887817,1.1393400430679321,1.09255051612854,1.2420003414154053,2.8602700233459473,-0.3922196328639984,1.0541698932647705,-0.34619900584220886,1.1474227905273438,-0.3438459634780884,-1.1742184162139893,0.8644829392433167,-1.9063886404037476,-1.156485676765442,-1.852205514907837,1.551862359046936,0.3800968527793884,1.7788556814193726,-0.7580406069755554,-1.775141716003418,-2.3411953449249268,0.5561401844024658,0.6869605779647827,2.0612552165985107,0.4892430007457733,-0.3306181728839874,-2.5498645305633545,1.0317802429199219,0.7633204460144043,1.5059874057769775,-1.126397728919983,-0.7226476669311523,0.5503193140029907,-0.967158317565918,-0.013194362632930279,-0.2548348009586334,-0.6853077411651611,0.1946066915988922,1.8403005599975586,-0.6439663171768188,-0.5925114154815674,1.5471696853637695,-0.7060319781303406,-1.5309367179870605,1.723135232925415,1.0933122634887695,2.1884398460388184,-0.24038170278072357,-0.46816501021385193,-1.104017972946167
14,-0.2798714339733124,1.8989094495773315,-1.8981409072875977,1.018576979637146,-0.9392145872116089,-3.051797866821289,-0.7156197428703308,1.165404200553894,0.5133869051933289,-0.6879909634590149,0.15459361672401428,1.0602946281433105,-0.47542017698287964,0.7937900424003601,-1.3808090686798096,0.6974853873252869,0.8273864388465881,1.851403832435608,2.18001651763916,-0.6215193867683411,1.7618517875671387,0.7509493827819824,0.5594138503074646,-0.03157398849725723,-0.855995774269104,0.042384546250104904,-2.0011465549468994,-1.288510799407959,-1.489001750946045,-1.3250696659088135,2.0374109745025635,2.0766146183013916,0.5326652526855469,-0.22103634476661682,-2.3403725624084473,0.3668465316295624,-0.8879905343055725,0.8293992280960083,2.432107925415039,-0.7410614490509033,-0.09917565435171127,1.0087240934371948,0.9409906268119812,-0.13343854248523712,0.8201676607131958,-1.352027416229248,1.4775221347808838,0.2567482590675354,-1.777556300163269,-1.2182766199111938,-2.1302783489227295,-1.3093668222427368,-0.41050365567207336,-1.7984857559204102,-0.8644214868545532,0.42904478311538696,-0.624467670917511,-1.2794383764266968,0.5485086441040039,1.2286096811294556,-0.1305094063282013,0.9853033423423767,1.0333924293518066,1.7370878458023071
15,-0.43428072333335876,0.17851272225379944,0.46351805329322815,0.7617222666740417,-0.48736491799354553,-0.3237498104572296,-1.091768503189087,0.5542535781860352,-0.45425498485565186,0.830940306186676,-1.3701564073562622,0.1874186247587204,0.01190508995205164,1.041972279548645,0.8460450768470764,-1.4641703367233276,-1.4388903379440308,-0.9901697039604187,2.8189568519592285,0.3382669687271118,1.966117024421692,1.7144367694854736,1.5164010524749756,-0.5026119947433472,-1.887330174446106,2.4634814262390137,-2.421818971633911,0.4181099534034729,-1.4854280948638916,0.1130039319396019,0.06692782789468765,0.68245929479599,-1.7139358520507812,-1.4785211086273193,0.2588179409503937,1.5524767637252808,1.3782566785812378,1.7848916053771973,1.9820457696914673,0.2410053014755249,-0.9382626414299011,2.0436573028564453,-1.0795187950134277,-2.1831247806549072,-1.0277334451675415,0.658959150314331,2.328246593475342,-0.31187206506729126,-1.834386944770813,0.5753965377807617,0.5132253766059875,-1.355194330215454,-0.11853443831205368,0.5125826597213745,0.5404313206672668,1.035759449005127,0.5855042338371277,-1.5927022695541382,0.8765365481376648,0.4199683368206024,1.4506653547286987,-0.33128276467323303,1.5642139911651611,0.9297822713851929
16,0.29299524426460266,1.48830246925354,-1.0111446380615234,0.8426125645637512,0.05607466772198677,0.10717356950044632,-0.4815517067909241,0.465820848941803,-0.8529986143112183,0.5959344506263733,-1.304045557975769,-0.39278459548950195,1.055179238319397,0.7319307327270508,0.773505687713623,-2.319075584411621,-2.1544601917266846,1.4743701219558716,3.1462016105651855,-0.5854158401489258,-1.350651741027832,0.894177258014679,0.4312528073787689,1.81699800491333,0.9869788885116577,1.7367631196975708,-0.8523149490356445,1.95908784866333,-2.201754331588745,-1.7321522235870361,1.166585087776184,0.7074407339096069,-0.056486744433641434,-0.3104998767375946,-0.8474909663200378,0.23256415128707886,-0.13033731281757355,0.41261258721351624,1.5963677167892456,1.869545340538025,-1.613612413406372,0.17659449577331543,1.1270875930786133,0.3000812828540802,-1.1518185138702393,0.8448171019554138,2.493196487426758,1.2899209260940552,-1.3714905977249146,-1.3868752717971802,0.09108156710863113,-0.965813934803009,0.7870122790336609,-0.456493079662323,1.5473077297210693,-0.12570254504680634,-0.0385800376534462,-1.8475669622421265,2.9822826385498047,-0.17489875853061676,-0.2142186313867569,-0.8975279331207275,2.902449607849121,1.930917739868164
17,0.19251012802124023,-0.13197509944438934,1.4335588216781616,-0.743929386138916,-0.08308543264865875,-0.9651656150817871,-1.6648123264312744,1.229993224143982,1.6563365459442139,2.0659329891204834,1.2435336112976074,1.1526650190353394,-2.01861834526062,2.1234383583068848,1.0898613929748535,-1.5691736936569214,0.30764174461364746,-1.1333714723587036,1.6969826221466064,0.9150651693344116,1.733666181564331,-0.7815952301025391,1.645386815071106,-1.4964112043380737,-1.701160192489624,2.215546131134033,0.9052340388298035,-1.4726165533065796,-0.3439955711364746,1.5169730186462402,0.4739801287651062,2.6966774463653564,0.5251041650772095,-0.3256373405456543,-2.563278913497925,0.1611422300338745,0.9573414921760559,1.2772293090820312,0.07822124660015106,1.2303155660629272,-1.1447033882141113,2.642287015914917,-0.08101744949817657,-0.30046409368515015,-0.46285584568977356,-1.954405426979065,2.4169955253601074,0.44303250312805176,-0.7364436984062195,-0.3190913200378418,-0.2594892680644989,0.1252715140581131,-0.1315622478723526,-0.47986504435539246,1.5453178882598877,0.4714471697807312,0.04459407180547714,-0.8812421560287476,1.2647404670715332,-0.9673976302146912,1.762421727180481,1.4512187242507935,2.228400468826294,-0.09147974103689194
18,-2.7701704502105713,-0.5737837553024292,0.24195104837417603,-0.34180429577827454,-1.899444818496704,-2.085496187210083,-0.1689373105764389,-0.769523024559021,1.4769576787948608,2.0028581619262695,0.40698209404945374,1.4850696325302124,-0.003063149517402053,0.3088502883911133,1.408755898475647,0.5196202993392944,1.0440125465393066,0.32560011744499207,1.411129355430603,-0.38512569665908813,1.4112575054168701,-1.7587740421295166,0.6369122266769409,0.4276857376098633,0.5175701975822449,1.2236120700836182,-0.09134747833013535,1.1916714906692505,-1.3321993350982666,0.6500793695449829,0.8886109590530396,3.0532219409942627,-1.9544215202331543,-1.306246280670166,0.01823168806731701,1.937768578529358,-1.7091540098190308,0.4246353805065155,0.9903557896614075,1.3088971376419067,0.4545426070690155,2.8618905544281006,-0.6766700744628906,-1.4907735586166382,-0.9232494831085205,-2.7128186225891113,-0.4019647538661957,-0.2236194908618927,-0.8572794795036316,-1.3986616134643555,-1.4820832014083862,0.4794915020465851,0.8637951016426086,1.2952250242233276,0.4744972884654999,-1.2188068628311157,-0.37711745500564575,0.9249691963195801,2.369352102279663,0.5502967834472656,1.2200889587402344,-0.7371367812156677,1.5270954370498657,1.2373485565185547
19,-2.4050843715667725,2.6992523670196533,-0.7832922339439392,1.1928372383117676,-0.9586193561553955,-1.3072304725646973,1.671311616897583,-0.6707839965820312,0.1839095652103424,1.2785509824752808,-1.387197494506836,-0.1614244133234024,1.1372376680374146,1.7367838621139526,-1.355969786643982,-0.16276594996452332,-0.16295768320560455,0.5922365784645081,0.5702636241912842,-0.20340846478939056,1.735414981842041,0.6801363229751587,1.8839393854141235,0.5990334153175354,-0.7340350151062012,1.5325827598571777,-2.2013304233551025,-0.6581291556358337,-2.1348657608032227,1.097486138343811,2.159804344177246,1.0100315809249878,1.3431192636489868,-2.46150541305542,-0.41671329736709595,-0.8559454679489136,0.5141929388046265,-0.03299157693982124,0.4496375024318695,0.2424878478050232,0.6695206165313721,2.821176052093506,0.03152250126004219,1.5873897075653076,-0.7524231672286987,-1.472212553024292,1.8988440036773682,1.3724087476730347,1.1693603992462158,0.596684455871582,-0.9967209100723267,1.8482115268707275,0.6727919578552246,0.03230028972029686,-0.6941003799438477,-0.3464334011077881,-0.12413793802261353,0.2279367297887802,3.2847394943237305,1.233728051185608,0.16513608396053314,0.9944072961807251,0.6229731440544128,-0.9472363591194153
