type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15
155,-0.649832546710968,0.2539341449737549,0.6677064299583435,1.3374778032302856,-0.004770737141370773,-0.9111833572387695,-0.014098353683948517,1.5779542922973633,0.6813541054725647,-0.06678906083106995,0.9295971989631653,0.8549643158912659,-1.0188699960708618,0.9328999519348145,0.6628702878952026,-0.4289814531803131
156,-0.6683024168014526,0.6101455092430115,0.5009067058563232,0.9742293357849121,-0.011977213434875011,-0.7315374612808228,-0.388182669878006,1.8318520784378052,0.5276592373847961,-0.2518709599971771,0.3754030168056488,1.031116247177124,-1.2312219142913818,0.9147838950157166,0.1957424432039261,0.19155386090278625
157,-0.10974802076816559,0.32984086871147156,-9.188918920699507e-05,0.46212565898895264,-0.07141847163438797,-0.2644883990287781,-0.06969984620809555,0.35791224241256714,0.24855774641036987,-0.6139852404594421,0.30553287267684937,-0.03005661815404892,-0.25585848093032837,0.5964269042015076,0.234008327126503,0.21793727576732635
158,0.030704744160175323,0.30932003259658813,0.06820066273212433,0.569392204284668,-0.010417844168841839,-0.30330556631088257,-0.12054887413978577,0.32866743206977844,0.235782191157341,-0.5575847625732422,0.22334164381027222,0.052418190985918045,-0.22816520929336548,0.438062459230423,0.3265818655490875,-0.060461584478616714
159,0.04274123162031174,0.5735092759132385,-0.10044700652360916,0.6937767863273621,-0.018195297569036484,-0.3974981904029846,-0.2166839838027954,0.3992854952812195,0.2802222669124603,-0.2367408722639084,0.4547509253025055,0.10161086916923523,-0.9970912337303162,1.3820000886917114,-0.1704179346561432,-0.0245208777487278
160,-0.22083257138729095,0.2044871598482132,0.2345239818096161,0.8273932337760925,0.0025032327976077795,-0.5513730049133301,0.05071527883410454,0.6182706356048584,0.5128490924835205,-0.17461034655570984,0.7807108163833618,-0.20664682984352112,-0.33776557445526123,0.7880682945251465,0.5820266604423523,-0.29937711358070374
161,-0.005587209947407246,0.6090297102928162,-0.6157897710800171,0.26953256130218506,0.34210509061813354,-0.4934292733669281,-0.3652481734752655,0.07396049797534943,0.30863839387893677,-0.9606645703315735,1.0288351774215698,0.7045224905014038,-1.0611786842346191,0.7021978497505188,0.10500085353851318,0.24541980028152466
162,-0.005420984700322151,0.3284966051578522,-0.025096824392676353,0.48642614483833313,-0.02272246778011322,-0.46250462532043457,-0.2750827372074127,0.20659436285495758,0.2942987084388733,-0.4807395935058594,0.41128474473953247,0.052707068622112274,-0.5195760130882263,0.37487027049064636,0.24038538336753845,-0.040338184684515
163,-0.020688524469733238,0.3171227276325226,-0.057000841945409775,0.5045092701911926,-0.007144026458263397,-0.30383557081222534,-0.13612428307533264,0.40583938360214233,0.29317113757133484,-0.5280355215072632,0.3235122859477997,-0.04398268833756447,-0.22375881671905518,0.5505436658859253,0.23881526291370392,-0.013084109872579575
164,-0.07873071730136871,0.424103707075119,0.2772107422351837,0.6856635212898254,-0.19888390600681305,-0.6089437007904053,-0.388921856880188,-0.27862268686294556,-0.037103909999132156,-0.6568593978881836,0.18930603563785553,-0.1033223420381546,-0.423860102891922,0.06559410691261292,0.4580712914466858,-0.07561704516410828
165,-1.29656183719635,1.7456371784210205,-0.11712179332971573,-0.10753333568572998,-0.03598349541425705,-1.5972517728805542,-0.4293053150177002,1.0029051303863525,-0.42382097244262695,-2.305711507797241,-0.07139047980308533,-0.3824452757835388,-1.6331101655960083,0.1635262668132782,0.9853643774986267,-0.521214485168457
166,-1.2483373880386353,1.7172788381576538,-0.04258386045694351,-0.1003631129860878,0.01818397454917431,-1.5285805463790894,-0.382418155670166,0.9950099587440491,-0.4192720651626587,-2.2958626747131348,0.07516823709011078,-0.34897178411483765,-1.6460084915161133,0.19049976766109467,0.9491556286811829,-0.4233930706977844
167,1.0904470682144165,1.7946208715438843,0.7120791077613831,0.8083187341690063,-0.5694608688354492,-0.4380677044391632,-0.0019505282398313284,-0.6055898666381836,-0.17355556786060333,-1.0082088708877563,-0.4834916889667511,-0.018479108810424805,-1.5317386388778687,0.7845060229301453,1.073824167251587,0.30042505264282227
168,-0.21589036285877228,1.0682284832000732,-0.12319684028625488,0.3132246136665344,-0.6369974613189697,-1.3793532848358154,-0.2097932994365692,-0.34083908796310425,0.6266347765922546,-0.7717085480690002,1.0196701288223267,-0.11195643991231918,-1.3547964096069336,0.046299029141664505,0.5137232542037964,-0.910441517829895
169,0.5456547737121582,1.295662522315979,0.024001089856028557,0.0008696675067767501,-0.41711682081222534,-1.7275892496109009,-0.7840383052825928,-0.6304954886436462,1.393004059791565,-0.8207899928092957,1.6147409677505493,-0.11818267405033112,-1.1237149238586426,0.6933810114860535,1.0724895000457764,-1.323657751083374
170,1.0502161979675293,2.3193273544311523,-0.28212133049964905,3.049330949783325,0.8371626138687134,0.676474392414093,-0.17033027112483978,-0.15904851257801056,0.6990180015563965,-1.2285230159759521,0.35132282972335815,0.12324441224336624,-1.7072209119796753,0.2691313922405243,1.0590468645095825,0.618156909942627
171,-0.8237631320953369,0.08094753324985504,-1.2118167877197266,0.870050311088562,-0.8386178612709045,-0.9840739965438843,-0.9036544561386108,-1.3220874071121216,0.7991129755973816,-0.8919695615768433,1.062161922454834,0.7140333652496338,-0.45634588599205017,0.41995733976364136,0.6534399390220642,0.7458841800689697
172,2.21146821975708,1.8157145977020264,-1.3253676891326904,1.1204123497009277,-1.6109719276428223,-2.230416774749756,-0.6458213329315186,0.3904997706413269,-1.520790696144104,0.30045387148857117,1.311096429824829,0.7804707884788513,1.2009539604187012,1.364321231842041,1.3261488676071167,0.2795870900154114
173,2.1204400062561035,1.7786332368850708,-1.2314741611480713,1.1171702146530151,-1.545199990272522,-2.2524054050445557,-0.5690573453903198,0.2813369035720825,-1.5397422313690186,0.22533400356769562,1.2779899835586548,0.7178367972373962,1.1910526752471924,1.3162109851837158,1.4000654220581055,0.22300896048545837
174,2.2046046257019043,1.7920488119125366,-1.2927064895629883,1.0902085304260254,-1.5010017156600952,-2.2648940086364746,-0.5953387022018433,0.3095692992210388,-1.490399718284607,0.13203656673431396,1.3266913890838623,0.7805048227310181,1.137758493423462,1.303465723991394,1.272965669631958,0.3399311900138855
175,-1.1533433198928833,0.5197908878326416,-0.8451518416404724,1.1633771657943726,0.006464908365160227,-1.2232673168182373,-1.0750205516815186,-0.817433774471283,0.8159759640693665,-1.1232762336730957,1.062299370765686,1.0253288745880127,-0.6246299743652344,0.662268340587616,-0.29729604721069336,-1.8776236772537231
176,0.38080400228500366,1.1775599718093872,-0.33638423681259155,2.8268604278564453,-0.38685810565948486,-0.1566607654094696,-0.8843775987625122,-0.6456840634346008,-0.8913918137550354,-0.6770806908607483,2.0576815605163574,-1.0407997369766235,-1.3827259540557861,1.4205952882766724,0.0818517804145813,-2.0140883922576904
177,0.3793850839138031,1.1479902267456055,-0.3219712972640991,2.8306636810302734,-0.39661261439323425,-0.20365232229232788,-0.8423325419425964,-0.6042102575302124,-0.8050813674926758,-0.6973079442977905,2.096684694290161,-1.0625555515289307,-1.2819607257843018,1.434295415878296,0.13674825429916382,-2.0263917446136475
178,0.38872116804122925,1.1517544984817505,-0.26653510332107544,2.787788152694702,-0.35106685757637024,-0.2579030692577362,-0.8287236094474792,-0.7450757622718811,-0.8533376455307007,-0.7163299322128296,2.1107146739959717,-1.0246261358261108,-1.3586561679840088,1.345604658126831,0.1703144758939743,-1.9095771312713623
179,-0.1587163656949997,0.25229641795158386,-0.35080692172050476,2.958239793777466,-0.20553138852119446,-0.6540237665176392,-1.1061698198318481,0.2252151519060135,-0.5698012113571167,-0.05266819894313812,1.0135432481765747,-1.1761820316314697,-1.3098419904708862,1.3214167356491089,-0.011962071061134338,-0.6718684434890747
180,-0.22094497084617615,0.2472909390926361,-0.36545875668525696,2.9614243507385254,-0.20374588668346405,-0.6538158059120178,-1.1416879892349243,0.25837385654449463,-0.5689363479614258,-0.006030787713825703,0.9763365387916565,-1.1634048223495483,-1.3426997661590576,1.327729344367981,-0.04480315372347832,-0.6762823462486267
181,0.7599133253097534,1.672970175743103,-0.5694023370742798,0.8876519203186035,-1.2752532958984375,-1.0073338747024536,-0.19201502203941345,-0.5235100388526917,-0.7030434012413025,0.34499695897102356,-0.16428780555725098,0.6363763809204102,-0.4122313857078552,0.8051737546920776,0.49060744047164917,0.6666699647903442
182,0.40280693769454956,1.0144004821777344,-0.24372050166130066,0.9461844563484192,-0.192026287317276,-1.6101332902908325,-1.1060463190078735,0.022358514368534088,0.044603198766708374,0.04069855064153671,-0.2757878303527832,1.6525168418884277,-1.520965814590454,-0.04218399524688721,0.5876544713973999,0.12369158118963242
183,-0.21874144673347473,0.4556266963481903,-0.33948612213134766,0.3557446002960205,-0.31270360946655273,-0.317959189414978,-0.19883428514003754,0.47922900319099426,0.4400411546230316,-0.47519543766975403,0.42226657271385193,0.6990469098091125,-0.475585013628006,0.5068698525428772,0.057041093707084656,-0.21177040040493011
184,-0.09364785999059677,0.5283085703849792,0.17586208879947662,0.5908821225166321,-0.1888982504606247,-0.3110242486000061,-0.26676884293556213,-0.093540720641613,0.19500818848609924,-0.38455629348754883,0.4880755841732025,-0.09824947267770767,-0.6248617172241211,0.15110354125499725,0.45901918411254883,-0.29573309421539307
185,-0.7731648087501526,0.32166624069213867,1.3193436861038208,1.1197776794433594,0.22095762193202972,-1.7065846920013428,-0.03165542334318161,-0.15647634863853455,1.2125078439712524,-0.6493213176727295,0.31165987253189087,0.4458768963813782,-0.1574719250202179,1.5627269744873047,0.8456461429595947,-0.2238548994064331
186,-0.6345688700675964,0.3882248103618622,1.4057347774505615,1.0508886575698853,0.2537465989589691,-1.735188364982605,-0.04372575134038925,-0.28713953495025635,1.0488998889923096,-0.6118566393852234,0.34798339009284973,0.5067570209503174,-0.14019230008125305,1.5268510580062866,0.8863516449928284,-0.21404589712619781
187,0.7623869776725769,0.6659669876098633,-0.5643327832221985,1.9294931888580322,0.8564178943634033,-0.5740269422531128,-0.48206567764282227,-0.5087268352508545,-0.5523849129676819,-0.35932818055152893,0.3008614182472229,0.29817676544189453,-2.0674381256103516,1.2628793716430664,0.6099932789802551,0.029045168310403824
188,-0.15049786865711212,1.3045557737350464,0.41071024537086487,1.4416617155075073,-1.6677573919296265,0.41682904958724976,-1.8634569644927979,-0.5141083002090454,2.476127862930298,-0.4295863211154938,0.5420578718185425,-1.125413179397583,-0.4384004771709442,0.16611438989639282,1.481178879737854,0.7232427597045898
189,-0.04047614336013794,1.307464838027954,0.48373740911483765,1.3560876846313477,-1.6380321979522705,0.4893778860569,-1.703787088394165,-0.5133367776870728,2.4380054473876953,-0.49324578046798706,0.694462239742279,-1.1398955583572388,-0.3969738781452179,0.2068973183631897,1.4455100297927856,0.698841392993927
190,-0.345822811126709,0.8045516014099121,0.3991727828979492,1.4033076763153076,-1.8455278873443604,0.5932571887969971,-1.6762564182281494,-0.27944710850715637,2.226889133453369,-0.14216011762619019,0.5621256232261658,-0.9246737360954285,-0.6731859445571899,0.15274472534656525,1.9265353679656982,0.8090153336524963
191,-1.1692662239074707,0.23265983164310455,1.1570109128952026,0.5718384385108948,-0.43718475103378296,-0.13395115733146667,-1.0313224792480469,-0.08490664511919022,1.1319892406463623,-0.1862199604511261,1.2868983745574951,-0.3629555404186249,-1.580420970916748,1.0476524829864502,1.3681296110153198,0.3128083646297455
192,-1.3403608798980713,0.5565645694732666,1.1686233282089233,1.0665138959884644,-0.11247017234563828,0.29899927973747253,-1.5386911630630493,-0.6112841963768005,1.158385157585144,-0.1789340078830719,0.18408864736557007,0.05680357292294502,-1.2194286584854126,0.2219008207321167,1.8152639865875244,0.20207609236240387
193,-0.1769990772008896,0.7879921793937683,0.23224785923957825,1.90920889377594,-0.1414509266614914,-0.8014003038406372,-0.5443894863128662,-1.330193281173706,-0.32892030477523804,0.12269675731658936,0.9469851851463318,0.04113089665770531,-1.3095725774765015,1.227921962738037,0.17169289290905,0.4204854965209961
194,0.005302038975059986,0.385775625705719,-0.037909988313913345,0.42078933119773865,-0.08670599013566971,-0.3173096179962158,-0.07706242799758911,0.3544881343841553,0.23200200498104095,-0.45773252844810486,0.2920728921890259,0.08821939677000046,-0.35203471779823303,0.5812772512435913,0.22901727259159088,0.030888177454471588
195,-0.3151751160621643,0.6463969349861145,-0.2452670782804489,0.3667147159576416,-0.14176660776138306,0.0482361800968647,-0.9817256927490234,0.7368841171264648,0.6301313638687134,-1.5813759565353394,1.1401174068450928,-0.6087058186531067,-0.29391127824783325,1.6422754526138306,-0.35267266631126404,-0.4943099617958069
196,-0.35452431440353394,0.6608930230140686,-0.23935654759407043,0.30995094776153564,-0.04765045642852783,0.022333696484565735,-0.9397899508476257,0.7908358573913574,0.6298977136611938,-1.6274017095565796,1.1200964450836182,-0.6476806998252869,-0.26619952917099,1.619365930557251,-0.3390476107597351,-0.47904884815216064
197,-0.5455828309059143,0.48440617322921753,-0.26332440972328186,0.461039274930954,0.29427188634872437,-0.25736820697784424,-0.3481948673725128,0.4740869104862213,0.5091432332992554,-0.5225364565849304,0.4599171578884125,-0.19125479459762573,-0.5586048364639282,1.2839975357055664,0.1307910680770874,0.13126222789287567
198,-0.3955790400505066,0.47688522934913635,-0.02162940800189972,0.3527964651584625,-0.14235256612300873,-0.2109646052122116,-0.15936604142189026,0.40988290309906006,0.1823636144399643,-0.44231951236724854,-0.02961786836385727,0.06988821923732758,-0.4905766546726227,0.8862534165382385,0.21233823895454407,0.2004316747188568
199,-0.4626733362674713,0.41068488359451294,-0.040913090109825134,0.3695068359375,-0.15365323424339294,-0.2346387505531311,-0.1434011310338974,0.45577889680862427,0.2252352088689804,-0.460150808095932,-0.01328399870544672,0.006484032608568668,-0.38977670669555664,0.8942527174949646,0.23962242901325226,0.3285323977470398
200,-0.2913378179073334,0.612947404384613,-0.005272204056382179,0.19597744941711426,-0.03745146840810776,-0.4720178246498108,-0.4742773175239563,0.05213771015405655,0.23424652218818665,-0.4525379538536072,0.1438705176115036,0.0017163826851174235,-0.7688515782356262,0.5052521228790283,0.20044206082820892,0.2807234525680542
201,0.4877277612686157,1.370868444442749,-0.26179084181785583,1.0916132926940918,0.4195616841316223,-0.15192803740501404,-1.7080475091934204,1.0435529947280884,-0.4724361300468445,-1.690011978149414,-0.08024526387453079,-0.02020878903567791,-0.6797088980674744,1.2605392932891846,-1.2165626287460327,0.12134288251399994
202,-1.5999572277069092,2.134539842605591,-0.869966447353363,0.21982347965240479,-1.9520968198776245,-0.622704029083252,-1.3645166158676147,-1.0192569494247437,-0.5817204713821411,-0.3458002507686615,1.8711981773376465,-0.6742291450500488,-1.0732276439666748,0.9623819589614868,0.19084034860134125,-0.18449988961219788
203,-1.633704423904419,2.0595266819000244,-0.809075653553009,0.18637606501579285,-1.8592592477798462,-0.6215596199035645,-1.3159855604171753,-0.9730997085571289,-0.4656824767589569,-0.43282613158226013,1.9027001857757568,-0.7280531525611877,-1.091803789138794,0.981614351272583,0.12047629803419113,-0.09667641669511795
204,-0.5555159449577332,0.43069013953208923,0.01896602101624012,0.6946178078651428,-0.5867687463760376,0.12147317081689835,-0.3415839374065399,0.02012426033616066,0.6259992122650146,-0.07297273725271225,-0.23761163651943207,0.1798296868801117,0.2172519415616989,1.0008840560913086,0.6953160166740417,-0.06766875088214874
205,-1.1456291675567627,0.7392241358757019,0.33993080258369446,1.594682216644287,-1.3119920492172241,0.041465599089860916,-0.7839147448539734,-0.5004188418388367,1.5041937828063965,-0.3938155174255371,-0.8630939722061157,-0.05506204441189766,0.8950071334838867,1.5153030157089233,1.786851167678833,-0.15694326162338257
206,-1.0741864442825317,0.7447169423103333,0.30112311244010925,1.5394407510757446,-1.2702187299728394,0.07379462569952011,-0.7667649388313293,-0.4621434509754181,1.5898818969726562,-0.364732563495636,-0.844706118106842,0.010744179598987103,0.9299559593200684,1.54132878780365,1.7818043231964111,-0.11831075698137283
207,-1.1025253534317017,0.8166068196296692,0.25460946559906006,1.6088296175003052,-1.2928738594055176,0.09230022132396698,-0.7173677086830139,-0.47683581709861755,1.5577306747436523,-0.4146023988723755,-0.8127844929695129,0.036904025822877884,0.9270870089530945,1.5394080877304077,1.6927087306976318,-0.13595637679100037
208,-0.2678571939468384,0.35457584261894226,-0.25772467255592346,0.6727843284606934,-0.34570130705833435,0.09055496007204056,-0.08474500477313995,0.4114101231098175,0.0712733194231987,-0.2923254668712616,0.28802192211151123,0.5825560688972473,-0.19564327597618103,0.5998520851135254,0.38879403471946716,-0.1275494545698166
209,-0.1815641224384308,0.3312405049800873,-0.29242053627967834,0.27106186747550964,-0.17334973812103271,0.009364905767142773,-0.14077340066432953,0.5738500356674194,0.1460547298192978,-0.3527624309062958,0.2389799803495407,0.40308403968811035,-0.1462356448173523,0.7105737924575806,0.69643634557724,0.09187524765729904
210,-0.18003106117248535,0.33278486132621765,-0.07309658825397491,0.36392712593078613,-0.32843324542045593,0.13413485884666443,-0.18808522820472717,0.3742663264274597,0.31804829835891724,-0.05037163197994232,0.10248134285211563,0.4521527588367462,-0.15628893673419952,0.6185294985771179,0.6566386818885803,0.13019445538520813
211,-0.40190228819847107,0.9878963232040405,-0.5352427959442139,0.31430476903915405,-0.24041572213172913,-0.17171749472618103,-0.39755144715309143,0.7539240717887878,0.4724350571632385,0.5223150849342346,0.4964870810508728,0.04801410436630249,-1.0550422668457031,1.3734396696090698,0.6125698089599609,-0.12440679967403412
212,-0.05983121693134308,-0.0034327777102589607,0.25331634283065796,0.7275705933570862,0.2884175181388855,-0.733737051486969,-0.20308086276054382,0.5875213146209717,0.30592799186706543,-0.41135844588279724,0.6751253604888916,0.9908394813537598,0.13812848925590515,0.8041781187057495,1.2286850214004517,0.8600289225578308
213,-0.17299270629882812,-0.07699000835418701,0.19613191485404968,1.209856629371643,0.5790536999702454,-1.477224588394165,-0.6244272589683533,0.8271939754486084,0.46249690651893616,-0.4846588671207428,1.1424704790115356,1.7182568311691284,0.4971576929092407,1.112381100654602,2.578005790710449,1.639864444732666
214,-0.16090233623981476,-0.10343896597623825,0.25061336159706116,1.1903667449951172,0.5846520066261292,-1.4887365102767944,-0.6705532073974609,0.825008749961853,0.42212578654289246,-0.49098026752471924,1.1841496229171753,1.7625541687011719,0.47248131036758423,1.0939044952392578,2.5251667499542236,1.594360113143921
215,-0.16455157101154327,-0.16298072040081024,0.19159235060214996,1.261271357536316,0.6103804707527161,-1.4955235719680786,-0.6831518411636353,0.820475161075592,0.47190484404563904,-0.4528913199901581,1.1585865020751953,1.7656195163726807,0.4720097482204437,1.1375689506530762,2.536797523498535,1.5828232765197754
216,-0.14776793122291565,1.3974889516830444,-0.07206502556800842,0.7336150407791138,0.49851155281066895,-0.7851850986480713,0.1546887457370758,0.7678971290588379,0.4941169321537018,-0.6704052686691284,0.951509952545166,1.8161134719848633,0.8659024238586426,0.05000658333301544,1.8469005823135376,-0.141172856092453
217,-1.0609221458435059,0.3322363793849945,-1.2062302827835083,2.413762331008911,0.015967853367328644,-0.29056987166404724,0.1363750398159027,1.5355968475341797,-1.3910712003707886,-1.1570208072662354,0.2880060076713562,0.8161008954048157,0.26770514249801636,0.462830513715744,2.117760419845581,-0.01940201409161091
218,-1.055484652519226,0.30582529306411743,-1.2094804048538208,2.401113271713257,-0.00014456029748544097,-0.2657358944416046,0.16242407262325287,1.5494911670684814,-1.3487074375152588,-1.1715607643127441,0.265643835067749,0.8407456278800964,0.2657407522201538,0.5152623653411865,2.117093324661255,-0.017913298681378365
219,-1.1310105323791504,0.31813833117485046,-1.164448857307434,2.356895685195923,-0.016581455245614052,-0.3127445876598358,0.11765141785144806,1.5935033559799194,-1.3156808614730835,-1.1607846021652222,0.3325571119785309,0.8886102437973022,0.2860102951526642,0.5115816593170166,2.136945962905884,-0.058587413281202316
220,-1.1067099571228027,0.3094404637813568,-1.1799582242965698,2.4866690635681152,0.006053183693438768,-0.31158697605133057,0.10153385996818542,1.5934758186340332,-1.299405574798584,-1.1630016565322876,0.27326831221580505,0.7719892263412476,0.2572384774684906,0.40881311893463135,2.1519036293029785,-0.0170733705163002
221,0.06962231546640396,0.25686660408973694,-1.6442101001739502,1.9396463632583618,-0.1599186360836029,-0.17355437576770782,-0.17360858619213104,0.24544212222099304,0.14619188010692596,-0.15543033182621002,0.46757808327674866,1.2032122611999512,-0.4659923017024994,0.033088020980358124,1.9721968173980713,0.1546037346124649
222,-0.001521616242825985,0.70884770154953,-0.5961580872535706,0.11432719975709915,-0.018734177574515343,-0.6169353127479553,0.15681421756744385,0.19060319662094116,0.572607696056366,-1.684133768081665,-0.09118909388780594,1.1722179651260376,-0.0975719690322876,1.5399415493011475,0.954300582408905,1.1675522327423096
223,0.0009813897777348757,0.7973657846450806,-0.6492728590965271,0.09327259659767151,0.027392011135816574,-0.6444633603096008,0.13981354236602783,0.05434561148285866,0.43847984075546265,-1.6852279901504517,-0.097309410572052,1.220812439918518,-0.01586378738284111,1.4995529651641846,0.935579240322113,1.139894962310791
224,0.30899274349212646,0.8927541971206665,-0.6434524655342102,0.274656742811203,0.3256695866584778,-0.36864158511161804,-0.43828004598617554,0.7094734311103821,0.5652567744255066,-0.09133373200893402,0.6797119379043579,0.586320161819458,0.35692888498306274,1.0583559274673462,0.48018911480903625,-0.8607922792434692
225,-0.04765801504254341,0.8385623693466187,-0.9757816195487976,0.20717820525169373,0.027430063113570213,0.05601993575692177,-0.06860678642988205,1.4040755033493042,0.2635594606399536,-1.018023133277893,0.5896071791648865,0.2400280088186264,0.04094203934073448,1.1806272268295288,1.0534429550170898,0.8981325626373291
226,-0.08114106208086014,0.8937714099884033,-0.9128824472427368,0.13745346665382385,0.051396530121564865,0.024607228115200996,-0.07697508484125137,1.3971062898635864,0.2308720499277115,-1.0030410289764404,0.6539698243141174,0.24104250967502594,0.08369825780391693,1.1785656213760376,1.118973731994629,0.8659701943397522
227,-0.10222740471363068,0.9090645909309387,-0.9181333184242249,0.16490720212459564,0.03146861121058464,0.011281807906925678,-0.03999366611242294,1.4402201175689697,0.25799277424812317,-0.996587336063385,0.5909197330474854,0.18145912885665894,0.03759487718343735,1.0901591777801514,1.0923850536346436,0.8942784667015076
228,-0.07924094051122665,0.8369325399398804,-0.9807484745979309,0.1875392496585846,0.05170566216111183,-0.0003130004333797842,-0.051920533180236816,1.345862865447998,0.24304519593715668,-1.0891779661178589,0.6845199465751648,0.26623740792274475,0.09894545376300812,1.193509817123413,1.0478668212890625,0.8808844685554504
229,-0.38160964846611023,0.34463006258010864,0.0756760686635971,0.37134474515914917,-0.37145039439201355,0.023515326902270317,-0.26467055082321167,0.26698824763298035,0.28863322734832764,-0.1381041407585144,0.10596416890621185,0.3868589997291565,0.15370653569698334,0.6974474787712097,0.8263601660728455,0.16131918132305145
230,-0.1098078116774559,0.33381029963493347,-0.18020722270011902,0.3907346725463867,-0.1841699481010437,0.038260143250226974,-0.08463730663061142,0.7865883111953735,0.12301577627658844,-0.6162334084510803,0.32274991273880005,0.2882876992225647,-0.08683299273252487,0.8915984034538269,0.7693718075752258,0.513996958732605
231,-0.0875791609287262,0.3588012754917145,-0.2177513688802719,0.4071826636791229,-0.2457543909549713,0.012666278518736362,-0.059923626482486725,0.8243272304534912,0.15192939341068268,-0.6219852566719055,0.31840980052948,0.28466153144836426,-0.02339918538928032,0.801997721195221,0.7385463714599609,0.4567531645298004
232,-0.20933808386325836,0.38809096813201904,-0.1930721253156662,0.6730066537857056,-0.32250964641571045,0.07475113868713379,0.00010667843162082136,0.4828236699104309,0.059723321348428726,-0.20316427946090698,0.2658907473087311,0.5347114205360413,-0.2152816355228424,0.5631741285324097,0.5002520680427551,-0.05074211210012436
233,-0.4403749406337738,0.7804761528968811,-1.0381132364273071,0.22909153997898102,-1.3449410200119019,-0.030635835602879524,-0.21163341403007507,0.8475184440612793,0.15072709321975708,-1.0038913488388062,1.144500494003296,1.5866906642913818,-0.5590680241584778,0.6566687226295471,0.6132753491401672,0.41504693031311035
234,-0.5327395796775818,0.8490791320800781,-1.0314209461212158,0.22049196064472198,-1.366864562034607,-0.03379809483885765,-0.19874492287635803,0.9134275317192078,0.16643841564655304,-0.9370400309562683,1.177578330039978,1.5431088209152222,-0.6463006138801575,0.6528297066688538,0.6215662956237793,0.32360032200813293
235,-0.5020703673362732,0.8250330090522766,-1.0728931427001953,0.24339982867240906,-1.3019157648086548,0.011588563211262226,-0.16442276537418365,0.8721964359283447,0.1570221334695816,-0.9076094627380371,1.1011964082717896,1.5698230266571045,-0.6013668179512024,0.6396586298942566,0.6652724742889404,0.364981472492218
236,-0.5135868191719055,0.8276859521865845,-1.0640618801116943,0.21759513020515442,-1.341833472251892,-0.0030870300251990557,-0.24809151887893677,0.8665000796318054,0.15844684839248657,-0.9358766674995422,1.179520606994629,1.5713813304901123,-0.6894159317016602,0.6347028613090515,0.6291066408157349,0.4045944809913635
237,-0.40827709436416626,2.4086151123046875,1.4503567218780518,0.45786604285240173,0.5189882516860962,-0.9466625452041626,-0.37629804015159607,-0.2892875075340271,-0.19559182226657867,-1.0558321475982666,-0.35301926732063293,-0.41142281889915466,-0.5336795449256897,2.4389307498931885,1.2724310159683228,-1.7949700355529785
238,-0.7718793153762817,2.1581153869628906,1.488671898841858,0.45237037539482117,0.6022262573242188,-0.47709763050079346,-0.8098645210266113,-0.3930019736289978,0.4307672679424286,-0.778896689414978,-0.29816171526908875,-0.6390435099601746,-0.45962342619895935,2.9211270809173584,1.0673067569732666,-1.34921133518219
239,-0.831574559211731,2.1071157455444336,1.5538362264633179,0.4466564655303955,0.569551944732666,-0.480191171169281,-0.7789809703826904,-0.3989461660385132,0.3785153031349182,-0.8386752605438232,-0.2384590208530426,-0.7037110328674316,-0.4811888635158539,2.8890442848205566,1.08015775680542,-1.3367137908935547
240,-0.6370313167572021,0.47965362668037415,-0.46866291761398315,0.8354787230491638,-0.05648503452539444,0.31720679998397827,-0.9828579425811768,0.3871249854564667,1.1297131776809692,0.2814682126045227,0.2460760921239853,-0.13276399672031403,-0.6642836332321167,1.182050347328186,0.6900662779808044,-0.8281291127204895
241,0.0936625748872757,1.9430947303771973,0.3536628484725952,1.0452659130096436,-0.7783721685409546,0.5248939394950867,-0.8713482618331909,-0.5241245031356812,-0.4224626421928406,-0.5534147024154663,-0.849412739276886,-0.20664173364639282,-0.7889147400856018,3.549771785736084,0.060658350586891174,-0.06577518582344055
242,0.4065193235874176,2.5240495204925537,-0.08977321535348892,1.0293570756912231,-1.0335716009140015,0.5460786819458008,-0.6002828478813171,-0.3413485586643219,-0.890396237373352,-0.609398603439331,-0.987266480922699,0.202981635928154,-1.0210367441177368,3.022798776626587,0.06142120808362961,-0.044878244400024414
243,0.4315015375614166,2.5517518520355225,-0.054748181253671646,1.0015360116958618,-1.075292706489563,0.5458760261535645,-0.6374590396881104,-0.4182194471359253,-0.9100120067596436,-0.6238919496536255,-1.036717414855957,0.218051478266716,-0.9539798498153687,2.992849349975586,0.10683588683605194,-0.0558822937309742
244,0.14001139998435974,1.8511962890625,-0.46366292238235474,0.3066621720790863,-0.9560537934303284,0.7076124548912048,-0.3141659200191498,0.44101834297180176,0.34596773982048035,-0.5869035124778748,0.4386291205883026,-0.0532795675098896,-0.1582445204257965,1.201432466506958,0.20074477791786194,1.0736749172210693
245,-0.326757550239563,1.687154769897461,-1.2959574460983276,1.567173719406128,-2.840559720993042,-0.5271139740943909,-0.3342199921607971,1.6365785598754883,-0.6938683390617371,-1.1920851469039917,0.8060929179191589,-0.8992146849632263,0.3086644411087036,1.8290467262268066,-0.688769519329071,0.31196632981300354
