type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31,x_32,x_33,x_34,x_35,x_36,x_37,x_38,x_39,x_40,x_41,x_42,x_43,x_44,x_45,x_46,x_47,x_48,x_49,x_50,x_51,x_52,x_53,x_54,x_55,x_56,x_57,x_58,x_59,x_60,x_61,x_62,x_63,x_64,x_65,x_66,x_67,x_68,x_69,x_70,x_71,x_72,x_73,x_74,x_75,x_76,x_77,x_78,x_79,x_80,x_81,x_82,x_83,x_84,x_85,x_86,x_87,x_88,x_89,x_90,x_91,x_92,x_93,x_94,x_95,x_96,x_97,x_98,x_99,x_100,x_101,x_102,x_103,x_104,x_105,x_106,x_107,x_108,x_109,x_110,x_111,x_112,x_113,x_114,x_115,x_116,x_117,x_118,x_119,x_120,x_121,x_122,x_123,x_124,x_125,x_126,x_127
403,-0.00270103313960135,-0.0008269442478194833,0.0022299806587398052,0.0033667057286947966,-0.0006216460606083274,-0.0006885041948407888,-0.0011644347105175257,0.0015884034801274538,-0.0022074971348047256,-0.0013174593914300203,0.0016176792560145259,-0.003266864689067006,0.003096241969615221,0.001064241980202496,-0.0036969310604035854,-0.0006935268174856901,-0.0028814193792641163,-0.002253506565466523,0.002079087309539318,-0.0016156594501808286,-0.0003568549582269043,-0.0032051154412329197,0.0009920363081619143,0.0015668703708797693,0.0029918637592345476,0.0033292516600340605,0.0018180281622335315,0.003405557246878743,0.00013735903485212475,-0.0010788380168378353,-0.0026318514719605446,0.0029346037190407515,0.002515810774639249,0.002672129776328802,0.0028525323141366243,0.001525904517620802,0.002744420198723674,0.002807479351758957,0.0029369306284934282,0.0035370599944144487,0.0025344218593090773,-0.0031623810064047575,0.0025224643759429455,-0.0017358589684590697,-0.0003231116570532322,0.002022793283686042,0.0029657918494194746,-0.003320447402074933,-0.003581007942557335,0.0008934729848988354,-0.0005721860215999186,0.002012535696849227,-0.002580073196440935,0.00028710439801216125,7.885060040280223e-05,-0.0035201339051127434,0.002620663261041045,0.0012923572212457657,0.001090778037905693,-0.0017313448479399085,-0.0032656164839863777,0.0026834977325052023,-0.0011232153046876192,0.0028521299827843904,-0.0025942246429622173,0.000796350184828043,-0.001818265998736024,0.000665751111228019,0.0011194120161235332,-0.0019385681953281164,-0.0021539279259741306,0.002037445083260536,0.003281322307884693,0.002178624738007784,-0.0015483740717172623,0.0010963216191157699,0.0010707986075431108,-0.0023805350065231323,-0.0020011344458907843,0.0028050558175891638,0.003319940995424986,-0.0035825641825795174,0.002120136981830001,0.00381526374258101,-0.0010700132697820663,-0.00017815690080169588,0.0012974818237125874,-0.003653172869235277,0.0025912669952958822,-0.0014783373335376382,0.0037428641226142645,0.0007758359424769878,-0.0002789200225379318,-0.0018988249357789755,-0.0004378729499876499,0.0026606786996126175,-0.0011060278629884124,0.0003710601886268705,0.0025189975276589394,-0.0021714074537158012,0.003593102563172579,0.0009749498567543924,-4.2962783481925726e-05,-0.0031772323418408632,-0.0032103508710861206,0.0016262155259028077,6.68991970087518e-06,-0.0036766487173736095,0.0022189023438841105,0.0012824430596083403,0.0026455442421138287,0.0014809741405770183,0.00372953899204731,0.0024966837372630835,0.0007150406017899513,0.001112955855205655,-0.0005881250835955143,-0.00230921502225101,0.0037620961666107178,-0.00355986668728292,0.002951618516817689,-0.0012665744870901108,0.001394574879668653,-0.0028946215752512217,0.0005832552560605109,0.0030434702057391405,0.0005798739148303866,-0.0033760068472474813
404,-0.002312193624675274,0.0038103957194834948,-0.0013504698872566223,0.003097068052738905,-0.001176162390038371,0.0013545413967221975,0.00048730007256381214,-0.0013462038477882743,-0.003012494882568717,5.275320654618554e-05,-0.002515013562515378,0.0017373436130583286,0.002521117916330695,-0.0009189978009089828,-0.0023380417842417955,-0.002604831475764513,0.0031087847892194986,-0.002230778569355607,-1.7605630091566127e-06,0.0009137896122410893,0.0008911117911338806,0.0022406363859772682,-0.0009078437578864396,0.002727482235059142,0.0036564467009156942,0.0018446421017870307,-0.001988134114071727,0.00045369600411504507,0.003549259854480624,-0.0012861521681770682,0.0024359661620110273,-0.0005392308230511844,0.0034995328169316053,-0.0011470868485048413,-0.0038825084920972586,0.003578033996745944,-0.003694971092045307,0.001603115233592689,-0.0004251302743796259,-0.0009346946608275175,-0.000749828526750207,0.0016735224053263664,0.0009334906353615224,0.0027344662230461836,0.0011705089127644897,0.0029475039336830378,0.0009226222173310816,0.000517968786880374,-0.0007327316561713815,0.0033477519173175097,-0.0003209922870155424,-0.001503532170318067,-0.002891109324991703,-0.0032746344804763794,0.001056167297065258,-0.0010170950554311275,-0.001330493832938373,-0.00214745313860476,0.00024882701109163463,-0.00249436404556036,0.001178337843157351,0.0034119109623134136,0.00021888880291953683,0.0019429411040619016,0.0028538948390632868,1.908678859763313e-05,0.0015989639796316624,0.002214602427557111,0.0013576513156294823,0.00041815295116975904,-0.0015025953762233257,-0.0010926274117082357,-0.0008371192961931229,-0.0031845502089709044,0.0021672225557267666,-0.000973179645370692,-0.001132741803303361,-0.0016678208485245705,0.0004383552586659789,0.002784398617222905,0.0017420031363144517,-0.0037301036063581705,0.0038599895779043436,-0.0033227293752133846,0.0028250347822904587,-0.0033023974392563105,-0.0006647221744060516,-0.002922181272879243,-0.0002599708386696875,0.0007613503257744014,0.00042997809941880405,0.0015843064757063985,-7.187407754827291e-05,-0.0006925882189534605,0.0015409905463457108,0.0038193974178284407,0.0025791791267693043,-0.0027911197394132614,-0.002347849542275071,-0.0020236363634467125,-0.003131342586129904,0.0007244538865052164,-0.00039878275129012764,-0.003415031125769019,0.0032311442773789167,7.278523116838187e-05,-0.0010376183781772852,-0.0007164502749219537,-0.0034643281251192093,0.0035863236989825964,8.316731691593304e-05,-0.0030440797563642263,-0.0001969339937204495,-0.0038923651445657015,0.002542023314163089,-0.002921760780736804,0.0028909076936542988,-5.390799560700543e-05,0.0034810600336641073,0.0007361755124293268,-0.002735361224040389,-0.0017050678143277764,0.0020973836071789265,0.0013949761632829905,0.0027950911317020655,0.0028102691285312176,-0.00204350333660841,-0.00247144210152328
405,-0.08781962841749191,0.020507797598838806,-0.054144084453582764,-0.17997272312641144,-0.12212526053190231,0.1812180131673813,-0.05690184235572815,0.15612421929836273,0.19177532196044922,0.04876289889216423,-0.1465373933315277,-0.0947430208325386,0.02568678744137287,0.1511572152376175,0.08210306614637375,0.1224297285079956,0.0631236806511879,-0.12489257007837296,-0.08241409808397293,0.08062789589166641,0.04179602116346359,-0.004781080409884453,-0.0863134115934372,-0.02151675336062908,-0.014581997878849506,-0.08984671533107758,0.1803346425294876,0.15752200782299042,-0.10625191777944565,0.08169183135032654,-0.08008433133363724,0.02290831133723259,-0.1761220395565033,-0.19013597071170807,0.12458685040473938,-0.09875169396400452,-0.18981465697288513,-0.023821253329515457,-0.16745683550834656,-0.20943091809749603,-0.023678459227085114,-0.16403666138648987,0.10237178951501846,-0.025471989065408707,0.14169928431510925,0.11274916678667068,-0.15573330223560333,0.09522470086812973,0.005552556831389666,0.10781934857368469,0.05113683268427849,-0.017610128968954086,0.09301280975341797,0.049325983971357346,-0.004018733277916908,-0.11501436680555344,-0.03760864585638046,0.09053250402212143,-0.11151745170354843,0.08207782357931137,-0.06958230584859848,0.18110859394073486,-0.11195658892393112,0.18372298777103424,-0.15665479004383087,-0.008410932496190071,0.03448651358485222,0.06183571368455887,0.08763974905014038,0.05149557441473007,-0.10640672594308853,-0.004510956350713968,-0.03089127689599991,0.05750562623143196,-0.06409729272127151,0.10373818129301071,-0.15816423296928406,-0.07914064079523087,-0.19657422602176666,-0.0029045776464045048,-0.16125209629535675,0.012117191217839718,-0.040181729942560196,-0.06101483106613159,0.11185774207115173,0.007855224423110485,0.021159328520298004,-0.01910982094705105,0.049650490283966064,-0.09451375901699066,-0.04390189051628113,-0.10633232444524765,-0.026631010696291924,0.015755120664834976,-0.2355918288230896,-0.12314794957637787,0.12407111376523972,0.028376976028084755,-0.19042304158210754,-0.328883558511734,0.008432027883827686,0.029425209388136864,0.15917938947677612,0.033020906150341034,0.12702885270118713,0.06468357145786285,-0.037665121257305145,0.020827438682317734,0.020264824852347374,0.18201573193073273,0.19971276819705963,-0.23570066690444946,-0.009711988270282745,-0.02451084740459919,0.14087362587451935,0.004111269488930702,0.0004180102259851992,0.050980448722839355,0.0758364200592041,0.26533594727516174,-0.03586805239319801,-0.10744937509298325,0.02645954117178917,0.11089498549699783,0.1731494963169098,-0.15401075780391693,0.11420005559921265,0.24686509370803833
406,-0.08475558459758759,0.011502091772854328,-0.051442623138427734,-0.18422912061214447,-0.12163469940423965,0.17676159739494324,-0.05882018804550171,0.15653231739997864,0.19683033227920532,0.051976025104522705,-0.14882779121398926,-0.0978422537446022,0.0243834238499403,0.14339685440063477,0.08930275589227676,0.12461574375629425,0.06529683619737625,-0.12238732725381851,-0.07449659705162048,0.07670433074235916,0.04314436763525009,0.005012763664126396,-0.09223311394453049,-0.022201966494321823,-0.014833014458417892,-0.09148230403661728,0.170160174369812,0.16114120185375214,-0.10516154766082764,0.0870007649064064,-0.07653801888227463,0.01716795191168785,-0.17700496315956116,-0.18724088370800018,0.127278670668602,-0.09185348451137543,-0.19229747354984283,-0.022222142666578293,-0.17136161029338837,-0.2004229575395584,-0.026096472516655922,-0.1620587706565857,0.0974968671798706,-0.02473277971148491,0.13431480526924133,0.11078944057226181,-0.1554270088672638,0.10301467031240463,0.0069292765110731125,0.10693644732236862,0.053720831871032715,-0.026562310755252838,0.09644390642642975,0.0461774580180645,0.00019793788669630885,-0.11402744054794312,-0.033943887799978256,0.0888117328286171,-0.11791668087244034,0.07891007512807846,-0.07584650069475174,0.17644262313842773,-0.10460932552814484,0.18888768553733826,-0.16218356788158417,-0.013322845101356506,0.03084813989698887,0.06384672969579697,0.08435704559087753,0.04873572662472725,-0.10658217966556549,-0.00914345309138298,-0.04270099475979805,0.059271812438964844,-0.0595955066382885,0.10239963978528976,-0.15966826677322388,-0.07689309120178223,-0.1989251971244812,0.009277131408452988,-0.16255150735378265,0.020694827660918236,-0.037015702575445175,-0.05012315884232521,0.11347327381372452,0.008904990740120411,0.019446995109319687,-0.02193046361207962,0.04932995140552521,-0.09236641228199005,-0.040536798536777496,-0.1053282842040062,-0.02700617164373398,0.016614394262433052,-0.23945723474025726,-0.1179201677441597,0.123318150639534,0.020835459232330322,-0.196404367685318,-0.3229396939277649,0.009745287708938122,0.02557511441409588,0.15210416913032532,0.02698284573853016,0.12515024840831757,0.06153450161218643,-0.0454658679664135,0.01587531901896,0.022337595000863075,0.1830894947052002,0.1993880420923233,-0.21966329216957092,-0.012962985783815384,-0.03122188337147236,0.14248883724212646,0.0017735116416588426,-0.0004956197226420045,0.04412318766117096,0.06587667763233185,0.2654894292354584,-0.03523224592208862,-0.10765939950942993,0.03417343273758888,0.11523695290088654,0.1652371883392334,-0.14891237020492554,0.11418311297893524,0.24181915819644928
407,-0.08900825679302216,0.01908656768500805,-0.05508625507354736,-0.1869596242904663,-0.12179308384656906,0.18014122545719147,-0.05907673388719559,0.15783414244651794,0.19465966522693634,0.05025303363800049,-0.14454425871372223,-0.10455063730478287,0.023840151727199554,0.1559600532054901,0.07975636422634125,0.12212837487459183,0.06337852776050568,-0.12494965642690659,-0.07639294862747192,0.07705215364694595,0.03674819692969322,-0.0026970100589096546,-0.08352929353713989,-0.025624379515647888,-0.020993173122406006,-0.09915270656347275,0.1788681000471115,0.16021780669689178,-0.1016755998134613,0.08563486486673355,-0.07560401409864426,0.016900548711419106,-0.17519497871398926,-0.19447200000286102,0.12856654822826385,-0.10094898194074631,-0.184744730591774,-0.02858513407409191,-0.177801251411438,-0.2088940292596817,-0.028417052701115608,-0.16674481332302094,0.09931723773479462,-0.02507588267326355,0.1417321264743805,0.10843843221664429,-0.166582852602005,0.10060326009988785,0.0076478011906147,0.1077738031744957,0.051992859691381454,-0.015302693471312523,0.09107011556625366,0.051217786967754364,-0.0026473121251910925,-0.1190926656126976,-0.044179387390613556,0.08604558557271957,-0.11335873603820801,0.08061676472425461,-0.07007156312465668,0.18743708729743958,-0.11085254698991776,0.18793585896492004,-0.15892034769058228,-0.012710856273770332,0.024479320272803307,0.06032736226916313,0.08649075776338577,0.054198428988456726,-0.11211022734642029,-0.002729641506448388,-0.030998433008790016,0.05081033706665039,-0.062306102365255356,0.10285653918981552,-0.16627326607704163,-0.07960259169340134,-0.19651107490062714,-0.008173004724085331,-0.16781897842884064,0.00873520690947771,-0.0435749813914299,-0.06221456825733185,0.1163877621293068,0.012728581205010414,0.019603746011853218,-0.02684945799410343,0.051596660166978836,-0.0931025967001915,-0.046938203275203705,-0.09997346252202988,-0.024572310969233513,0.017028726637363434,-0.24095585942268372,-0.12290852516889572,0.12118915468454361,0.02960405871272087,-0.1969565451145172,-0.3240756094455719,0.006331517826765776,0.02451738715171814,0.15665262937545776,0.03543456271290779,0.1361859291791916,0.06808225065469742,-0.04705899953842163,0.02220960520207882,0.022350678220391273,0.1784643828868866,0.20884832739830017,-0.23941560089588165,-0.009490669704973698,-0.03137929365038872,0.13821151852607727,0.008424550294876099,-0.0019228855380788445,0.0519343763589859,0.07750892639160156,0.2661728858947754,-0.03128049522638321,-0.10749217122793198,0.027243642136454582,0.12058290839195251,0.17477571964263916,-0.15496331453323364,0.1222730278968811,0.24903813004493713
408,-0.08984773606061935,0.02132713422179222,-0.05888880416750908,-0.18405503034591675,-0.12501081824302673,0.18340331315994263,-0.05964764207601547,0.1525745987892151,0.19731923937797546,0.04834005981683731,-0.146045982837677,-0.09654298424720764,0.02579992637038231,0.15388216078281403,0.08981280773878098,0.11860842257738113,0.06530652940273285,-0.1317107379436493,-0.08247514069080353,0.07545893639326096,0.04098708927631378,0.00328846275806427,-0.09065452963113785,-0.020384514704346657,-0.017556417733430862,-0.08879897743463516,0.17992344498634338,0.1627405285835266,-0.10440880805253983,0.0862031802535057,-0.07893441617488861,0.022377116605639458,-0.17511191964149475,-0.19522598385810852,0.1258123517036438,-0.09860846400260925,-0.19370733201503754,-0.024649495258927345,-0.16497206687927246,-0.20651468634605408,-0.025309208780527115,-0.16063135862350464,0.09996944665908813,-0.029882365837693214,0.13990160822868347,0.11146993935108185,-0.1634063422679901,0.10278532654047012,0.009857737459242344,0.11572786420583725,0.057334501296281815,-0.02061244659125805,0.09483163803815842,0.05239783227443695,-0.0008805366232991219,-0.11844144761562347,-0.03882216289639473,0.08308301866054535,-0.11141327023506165,0.08101768046617508,-0.07550378143787384,0.18573270738124847,-0.10946927964687347,0.19042958319187164,-0.16125591099262238,-0.013849964365363121,0.027131857350468636,0.06050300598144531,0.0833897590637207,0.05040881782770157,-0.10943285375833511,-0.008431958965957165,-0.03253493458032608,0.05676281452178955,-0.06860137730836868,0.10006538033485413,-0.16393862664699554,-0.08292881399393082,-0.2011382281780243,-0.002928623231127858,-0.16441935300827026,0.011368604376912117,-0.03664104640483856,-0.060714248567819595,0.11732909828424454,0.00591462105512619,0.02138482965528965,-0.022687194868922234,0.048257142305374146,-0.09373248368501663,-0.04103652387857437,-0.10221777856349945,-0.02187458984553814,0.017886359244585037,-0.23927561938762665,-0.12141315639019012,0.12764577567577362,0.025789637118577957,-0.1960279792547226,-0.32728520035743713,0.007875452749431133,0.025361884385347366,0.15734848380088806,0.031021082773804665,0.13290934264659882,0.062051452696323395,-0.040041375905275345,0.024097949266433716,0.028776396065950394,0.17994046211242676,0.1985505074262619,-0.23170225322246552,-0.006227967329323292,-0.0267961248755455,0.13527067005634308,0.0022573203314095736,0.001335536944679916,0.04649801924824715,0.0759999081492424,0.26652416586875916,-0.03218511864542961,-0.11228447407484055,0.030618714168667793,0.11451313644647598,0.1696915477514267,-0.1585862636566162,0.1136525422334671,0.24821911752223969
409,-0.0008865043637342751,-0.0009522102191112936,0.0034128185361623764,-0.001202117302455008,0.0027702164370566607,-0.0036397436633706093,0.0026961490511894226,-0.001854442059993744,0.0004947640700265765,-0.003376263426616788,0.0021921717561781406,-0.0028570021968334913,-0.0005086552700959146,0.0023076513316482306,-0.001656244625337422,0.00032074886257760227,0.0028494747821241617,0.0024622820783406496,-0.0017841054359450936,0.0008237704751081765,-0.0038097589276731014,0.0005470338510349393,-0.0017749604303389788,0.0014729129616171122,0.0018122907495126128,-0.0022255657240748405,0.0026164043229073286,0.0037463398184627295,-0.002587508177384734,0.0018337389919906855,-0.002794657601043582,0.0014807091793045402,-0.0013108397834002972,-0.0034936063457280397,-0.002766896039247513,-0.0029792082495987415,-0.0035055535845458508,-0.003867899999022484,-0.00046271533938124776,-0.003340620780363679,0.0013854620046913624,-0.0003937143483199179,-0.00023291395336855203,0.0028038709424436092,-0.0007637221715413034,-0.003194679506123066,0.0024174635764211416,-0.003020478878170252,0.000704811536706984,0.0023854472674429417,0.0011241957545280457,-0.003761415369808674,0.001318003167398274,0.001638934132643044,0.0037250183522701263,0.0030173962004482746,0.0018066641641780734,-0.0029526820871979,-0.0013071284629404545,0.0019307078327983618,0.0032672188244760036,0.003702849382534623,-0.0010832550469785929,0.0016960013890638947,-0.0030325367115437984,0.002476403024047613,-0.0004685304593294859,0.0032622588332742453,-0.0015329566085711122,-0.000354118412360549,-0.00298219989053905,0.0004686421889346093,-0.002387290820479393,-0.0015312136383727193,0.002395325107499957,0.0018828620668500662,0.002393348840996623,-0.0027483452577143908,-0.00019010715186595917,0.002740153344348073,0.0001986123388633132,0.00022437666484620422,-0.000763688120059669,0.0013060254277661443,-0.0018408914329484105,0.00047648095642216504,0.002799460431560874,0.0019576260820031166,0.003111252561211586,-0.001654745894484222,-0.0009042526362463832,0.0014539990806952119,0.0021152577828615904,-0.0038014871533960104,-0.0012179454788565636,-0.0017054195050150156,-0.0024038529954850674,-0.0005400728550739586,0.003128501819446683,0.001030926825478673,-0.0013545360416173935,0.002296270802617073,-0.0024624885991215706,0.003545721061527729,-1.604401768418029e-05,-0.0023084066342562437,0.0022639271337538958,-0.0011418836656957865,-0.00041937761125154793,-0.00270862877368927,-0.001089967438019812,-0.0023114406503736973,0.0011388009879738092,0.0020116097293794155,-0.0007316613919101655,-0.0029339189641177654,0.0034089928958564997,0.0003879242576658726,0.002868067706003785,0.0028977342881262302,0.0033458322286605835,0.001653361483477056,0.0008291729027405381,-0.0018184252548962831,-0.0021118982695043087,-0.003250277368351817,-0.0033041799906641245,-0.002495790831744671
410,-0.028889162465929985,0.004508428741246462,-0.02672627940773964,-0.08616065979003906,-0.0584789477288723,0.0882067084312439,-0.031620439141988754,0.0893692895770073,0.09952188283205032,0.03061518631875515,-0.06407973170280457,-0.05359920859336853,0.007845438085496426,0.06724289059638977,0.043294209986925125,0.050347380340099335,0.031453460454940796,-0.05441087856888771,-0.03481508046388626,0.02652740851044655,0.029104555025696754,-0.003923056181520224,-0.04840714856982231,-0.0048536742106080055,-0.0018268194980919361,-0.043424252420663834,0.08673199266195297,0.06241128221154213,-0.04191087558865547,0.05201231315732002,-0.035106729716062546,0.007737670559436083,-0.08508697152137756,-0.10657737404108047,0.06861864775419235,-0.05100534111261368,-0.0785476416349411,-0.006201372481882572,-0.08662146329879761,-0.11220471560955048,-0.01072267908602953,-0.08082029968500137,0.04782291129231453,-0.01581580564379692,0.07492520660161972,0.04586468264460564,-0.0670691654086113,0.03498418256640434,0.0020866882987320423,0.06044632941484451,0.015217656269669533,-0.011424718424677849,0.04346628859639168,0.020099308341741562,-0.0010491983266547322,-0.059929829090833664,-0.02257981151342392,0.03793729469180107,-0.04327843710780144,0.022453488782048225,-0.02728387713432312,0.08919639885425568,-0.050287045538425446,0.08723486959934235,-0.07023894041776657,0.001729911076836288,0.012828041799366474,0.02955414354801178,0.03789437934756279,0.016949834302067757,-0.042122259736061096,-0.0020822149235755205,-0.026551496237516403,0.01764814555644989,-0.02216409333050251,0.04801168292760849,-0.075285904109478,-0.04541105777025223,-0.09914392232894897,0.012169409543275833,-0.0714874342083931,-0.0012678222265094519,-0.014357194304466248,-0.0263994038105011,0.04528107866644859,0.0004089607100468129,0.006731125526130199,-0.010466920211911201,0.026241591200232506,-0.04830652102828026,-0.012309476733207703,-0.04124075174331665,-0.0033386098220944405,0.01911569945514202,-0.1266867220401764,-0.06599397212266922,0.06935005635023117,0.00394496601074934,-0.09143880754709244,-0.15133197605609894,-0.006800801493227482,0.017742820084095,0.08547800034284592,0.009103438816964626,0.06171608343720436,0.020303821191191673,-0.010608885437250137,0.004760862793773413,0.01081253681331873,0.09672249853610992,0.10378147661685944,-0.10736986994743347,0.004540339577943087,-0.021192803978919983,0.0731639638543129,0.002279081381857395,-0.005396501626819372,0.02086208201944828,0.04625745117664337,0.12582823634147644,-0.01743214577436447,-0.05344296246767044,0.009282075800001621,0.05624893680214882,0.07243897765874863,-0.07036608457565308,0.06399553269147873,0.11636725813150406
411,-0.0021694721654057503,0.0027678662445396185,-0.0018369596218690276,0.00017996701353695244,0.0038124865386635065,0.002467329613864422,0.0004902980872429907,0.0031573993619531393,0.0019853406120091677,-0.0010789057705551386,-0.0022481679916381836,-0.0017644281033426523,-0.0014812905574217439,0.002593467477709055,-0.0027404618449509144,-0.0032648181077092886,0.0015525416238233447,-0.0031082977075129747,-0.0003092619008384645,0.0015287363203242421,0.0024736986961215734,-0.0017158673144876957,0.001313725602813065,-0.0016485905507579446,-0.0035238880664110184,-0.003059321315959096,0.0013759168796241283,0.00031674010097049177,0.0027981784660369158,0.0007360854069702327,-0.002868742449209094,-0.0027295532636344433,0.0015527484938502312,3.27943816955667e-05,0.0009271113085560501,-0.0007775646517984569,0.002863192232325673,-0.0021136687137186527,-0.0007442721398547292,0.0008055593934841454,0.001139176427386701,-0.0014417924685403705,0.0026042177341878414,-0.0008738408796489239,0.003185875480994582,0.0026721442118287086,-0.0024361126124858856,0.003377733053639531,0.0005137893022038043,-0.001792069524526596,-0.0008081453270278871,-0.0012580655748024583,-0.00104183005169034,0.003677394473925233,0.0032065296545624733,0.00339187472127378,0.0024547858629375696,-0.0035866976249963045,-0.00314024044200778,-0.0022936356253921986,0.0007884688675403595,0.00069812050787732,0.0031028997618705034,0.0027507906779646873,0.001182905281893909,-0.00036990726948715746,0.002357649616897106,-0.001037468435242772,0.00043796119280159473,-0.002337403129786253,-0.001875086803920567,0.0039021687116473913,-0.0007855022558942437,0.0035834473092108965,0.00014687178190797567,0.0009082574979402125,-0.0038790113758295774,0.0013518036575987935,-0.0002512109058443457,0.00013406999642029405,-0.0006438055424951017,0.0037455596029758453,-1.414863254467491e-05,0.0004723908787127584,0.003807004075497389,-0.0038224244490265846,0.0021432971116155386,0.002914908342063427,0.0037767780013382435,-0.0009582123602740467,0.002298900857567787,-0.0034929802641272545,-0.003896017326042056,0.0007084637181833386,0.003123219357803464,-0.002872140845283866,0.002128699328750372,-0.0011938195675611496,0.0005762304645031691,-0.0012215024325996637,0.0014461874961853027,0.0006761361146345735,0.002148435916751623,-0.001746010617353022,-0.003738351399078965,-0.0005052572814747691,-0.003669367404654622,0.0032427157275378704,-0.003204828128218651,0.0009011101792566478,-0.0019607804715633392,0.0009006854961626232,0.0013987103011459112,0.0032429418060928583,-0.0013237398816272616,0.0018049782374873757,0.002556730294600129,0.0027843753341585398,-0.002389996312558651,-0.0006751095061190426,0.003706663614138961,-0.003401384921744466,0.002860048320144415,0.0034793103113770485,-2.703076825127937e-05,0.002308076014742255,0.0023542551789432764,0.0035346336662769318
412,0.0027198600582778454,-0.0013273268705233932,-0.003340897848829627,0.0033967806957662106,-0.0018606155645102262,-0.0012722641695290804,-0.0026553580537438393,-0.00020614167442545295,0.002708307933062315,0.0021715282928198576,0.00325027946382761,0.0035304140765219927,0.0005295676528476179,0.0009224532404914498,-0.0011570753995329142,0.00331714260391891,0.0036521912552416325,0.0037688242737203836,-0.003674641251564026,-0.0034386850893497467,0.000132444518385455,-0.002265219110995531,0.001512373797595501,-0.0004240917041897774,-0.003485350636765361,-0.00023742641496937722,0.0005576746189035475,0.0011072380002588034,-0.001808974426239729,-0.003610976506024599,-0.0002476006338838488,-0.0032997005619108677,-0.00255605555139482,0.0008401512168347836,-2.0437037164811045e-05,0.0016738096019253135,0.0012923420872539282,-0.003271007677540183,-0.0020930487662553787,0.0035064860712736845,-0.002497195964679122,0.0010579322697594762,-0.0027197517920285463,0.0017722927732393146,0.0015482844319194555,0.0033190578687936068,-0.001343989628367126,-0.003224617801606655,0.0039001828990876675,-0.0021423136349767447,-0.0018099413719028234,0.0008107904577627778,0.003554733470082283,-0.0010688418988138437,-0.002989440690726042,-0.0014215032570064068,-0.0013504327507689595,-0.0023390594869852066,-0.0015394212678074837,0.0010875085135921836,6.841753929620609e-05,-0.002796946791931987,-0.0008197614224627614,-0.0023611458018422127,0.0009071534732356668,0.00332777202129364,0.001599616720341146,0.0038542365655303,0.0015161207411438227,-0.001882406184449792,0.0012692154850810766,0.0021134947892278433,-0.0011974989902228117,-0.0002466941368766129,0.003715924918651581,-5.483320273924619e-05,-0.002704182406887412,-0.0005004770937375724,-0.0028916760347783566,0.002251592231914401,-0.0011342524085193872,0.0036583396140486,0.002258616266772151,0.001509384484961629,0.0011502064298838377,0.00367366592399776,0.0033928242046386003,-1.98973484657472e-05,0.000957171549089253,0.00022533726587425917,-0.0024316429626196623,-0.0031594927422702312,-0.0024431641213595867,-0.002097619930282235,0.0005649787490256131,0.0024562706239521503,-0.0035082644317299128,0.0033547580242156982,0.0006662505329586565,0.003206874942407012,-0.002804405055940151,0.0017346347449347377,0.001700526219792664,-0.00234408606775105,0.0022812308743596077,-0.0021995408460497856,0.001994187943637371,-0.0015397060196846724,0.0010445734951645136,-0.0013957509072497487,0.000713018118403852,-0.0003946821088902652,-0.00307289557531476,0.0007455835584551096,-0.0018651870777830482,0.002614513738080859,5.6570246670162305e-05,-0.00015287997666746378,0.003697318723425269,-0.0025316658429801464,-0.0038021046202629805,0.0025282842107117176,0.001772189629264176,-0.0010896509047597647,-0.002586828777566552,0.003597572911530733,-0.0026452213060110807,0.001114708837121725
