type,x_0,x_1,x_2,x_3,x_4,x_5,x_6,x_7,x_8,x_9,x_10,x_11,x_12,x_13,x_14,x_15,x_16,x_17,x_18,x_19,x_20,x_21,x_22,x_23,x_24,x_25,x_26,x_27,x_28,x_29,x_30,x_31
102,-0.06719993054866791,-0.04497406631708145,0.08758959174156189,0.022975526750087738,-0.05998096615076065,0.019399553537368774,-0.024858886376023293,0.059776321053504944,-0.10867889970541,0.06265214830636978,-0.06456972658634186,-0.05274716392159462,0.10179504007101059,-0.00200307066552341,0.1026516705751419,0.017591556534171104,0.0683838278055191,-0.04147231951355934,-0.05289352312684059,0.053587716072797775,-0.07657738029956818,-0.05080254375934601,-0.016270220279693604,0.024862274527549744,0.002187410369515419,-0.038963738828897476,-0.038709692656993866,-0.08786570280790329,0.02585075981914997,0.013536614365875721,-0.05067134276032448,0.007201417349278927
103,-0.06936982274055481,-0.05358882620930672,0.09337595850229263,0.013689364306628704,-0.027926992624998093,0.003482308704406023,-0.01201753132045269,0.04077444598078728,-0.07963550090789795,0.05736573040485382,-0.0639764592051506,-0.02885303646326065,0.09570106863975525,0.0046151247806847095,0.0978352501988411,0.014600792899727821,0.06638458371162415,-0.05582362040877342,-0.03527941182255745,0.03522317856550217,-0.08221393823623657,-0.02956427074968815,-0.013269074261188507,0.0352865494787693,0.012944080866873264,-0.036490533500909805,-0.041151195764541626,-0.0973929911851883,0.01578465662896633,0.008657603524625301,-0.04904605448246002,-0.002536288695409894
104,-0.07197185605764389,-0.03996428847312927,0.09598085284233093,0.02985110506415367,-0.04529506340622902,0.004905708599835634,-0.020639674738049507,0.06675916165113449,-0.10569319128990173,0.04418289288878441,-0.057856619358062744,-0.03949422389268875,0.08622359484434128,0.006082251667976379,0.09051771461963654,0.004880658350884914,0.0722699761390686,-0.06342481821775436,-0.047218237072229385,0.03196767717599869,-0.08579234033823013,-0.04097304120659828,-0.007545053027570248,0.01662716642022133,-0.010360585525631905,-0.013419772498309612,-0.040006011724472046,-0.08223511278629303,0.014825135469436646,0.008795133791863918,-0.05163844674825668,0.010119323618710041
105,-0.07867208868265152,-0.03912167623639107,0.08820772916078568,0.005753607023507357,-0.0269060917198658,0.012311084195971489,-0.016647178679704666,0.04948621988296509,-0.0894877016544342,0.05609685555100441,-0.07435324043035507,-0.044782500714063644,0.09305839240550995,0.014806311577558517,0.07665055245161057,0.014509936794638634,0.07873161882162094,-0.04795721173286438,-0.03755418211221695,0.051476798951625824,-0.08096161484718323,-0.034481365233659744,0.005290476139634848,0.01844872534275055,-0.010538561269640923,-0.007367405109107494,-0.02992107719182968,-0.07497304677963257,0.01633084937930107,0.011952590197324753,-0.0406927764415741,0.006281680893152952
106,-0.0769597738981247,-0.049955371767282486,0.08462359756231308,0.030067503452301025,-0.039804719388484955,-0.0035641039721667767,-0.013262967579066753,0.05208351090550423,-0.09605398774147034,0.059285968542099,-0.0698218122124672,-0.04523461312055588,0.09736036509275436,0.011454570107161999,0.09520082175731659,0.017541414126753807,0.06309686601161957,-0.04735366255044937,-0.052431024610996246,0.04709574580192566,-0.06678125262260437,-0.03648729249835014,-0.00363907846622169,0.04088527709245682,0.00799486879259348,-0.02549402229487896,-0.01943720504641533,-0.07659397274255753,0.004821763373911381,0.01638716645538807,-0.0474187508225441,0.020715776830911636
107,-0.08384663611650467,-0.05691787600517273,0.09032739698886871,0.026180075481534004,-0.03195870295166969,0.019566703587770462,-0.02826819010078907,0.04725997895002365,-0.10907422006130219,0.04226567596197128,-0.05702643096446991,-0.057203322649002075,0.08500264585018158,0.0018161797197535634,0.10330569744110107,0.014609789475798607,0.0907483771443367,-0.04710946977138519,-0.06322906166315079,0.05358687788248062,-0.07035306096076965,-0.04636135697364807,-0.004308607429265976,0.027520451694726944,-0.0020383645314723253,-0.01164813619107008,-0.02961459942162037,-0.10327610373497009,0.01903245411813259,0.01229130569845438,-0.02502085641026497,0.019132059067487717
108,-0.08271882683038712,-0.030577413737773895,0.10214827954769135,0.017944522202014923,-0.058158691972494125,0.001417773775756359,-0.011679911985993385,0.04341761767864227,-0.09746469557285309,0.054421987384557724,-0.07409115135669708,-0.05882483720779419,0.07105476409196854,0.019672522321343422,0.08615895360708237,0.03150832653045654,0.06434386968612671,-0.05591118335723877,-0.057902056723833084,0.04026997089385986,-0.1005469337105751,-0.028398621827363968,-0.006461382377892733,0.034385278820991516,-0.0023046182468533516,-0.025635987520217896,-0.043100886046886444,-0.08498268574476242,0.0038223061710596085,0.006038178224116564,-0.028490252792835236,-0.005521318409591913
109,-0.06711974740028381,-0.034169986844062805,0.08665508031845093,0.007246116176247597,-0.04686417430639267,0.02066057175397873,-0.030741127207875252,0.050315260887145996,-0.09059768915176392,0.03682927042245865,-0.0764775201678276,-0.03545190766453743,0.1036558523774147,-0.004102089907974005,0.1072879284620285,0.027751684188842773,0.07733023911714554,-0.04469597339630127,-0.03737352043390274,0.03706881031394005,-0.09954866021871567,-0.027892980724573135,-0.002898896811529994,0.03599863499403,-0.006437712348997593,-0.027168940752744675,-0.03530647233128548,-0.09666193276643753,0.015826469287276268,-0.009437787346541882,-0.044276412576436996,0.019134560599923134
110,-0.06712623685598373,-0.034373968839645386,0.08129637688398361,0.020455045625567436,-0.021179890260100365,0.00884132832288742,-0.01179500762373209,0.058836013078689575,-0.09361288696527481,0.03265577182173729,-0.06607440859079361,-0.03511257469654083,0.07175565510988235,-0.0070887962356209755,0.07031439244747162,0.02238987758755684,0.06895604729652405,-0.036387521773576736,-0.032359734177589417,0.032593607902526855,-0.06880234181880951,-0.03872537240386009,-0.012998492456972599,0.021335462108254433,-0.010914265178143978,-0.00936878565698862,-0.040512751787900925,-0.08159801363945007,-0.0004078845086041838,-0.004367825575172901,-0.04518505930900574,0.012988787144422531
111,-0.07331600040197372,-0.032303713262081146,0.08260106295347214,0.030789533630013466,-0.06338027864694595,0.024477211758494377,-0.04114897549152374,0.06035618111491203,-0.08625523000955582,0.038787007331848145,-0.06131697818636894,-0.06403309106826782,0.10524863749742508,0.008026051335036755,0.11240552365779877,0.0237499438226223,0.09229695796966553,-0.03872065991163254,-0.05092654377222061,0.05310438573360443,-0.08499657362699509,-0.029788553714752197,-0.014739740639925003,0.044520676136016846,0.0033951373770833015,-0.040506839752197266,-0.030145015567541122,-0.09260736405849457,0.017711907625198364,0.015605609863996506,-0.039993710815906525,-0.0021865335293114185
112,-0.08143725246191025,-0.04919130355119705,0.09523258358240128,0.03262593224644661,-0.03851825371384621,0.006749384570866823,-0.01242226455360651,0.06236895173788071,-0.10491880774497986,0.060955047607421875,-0.05554691702127457,-0.05871022492647171,0.09660667181015015,-0.0019751833751797676,0.08522288501262665,0.034694988280534744,0.061055172234773636,-0.056574009358882904,-0.05726100504398346,0.04934895783662796,-0.08200781792402267,-0.03288007527589798,-0.005067726597189903,0.044482242316007614,0.015301244333386421,-0.03227374702692032,-0.02397015504539013,-0.0921986848115921,0.0041397265158593655,0.017390821129083633,-0.04256817325949669,-0.00671049440279603
113,-0.09301591664552689,-0.04018230736255646,0.08597644418478012,0.012840463779866695,-0.03609130159020424,-0.006878815591335297,-0.034843869507312775,0.04349152371287346,-0.1060824990272522,0.03822418674826622,-0.08099048584699631,-0.03403610736131668,0.09294493496417999,-0.00540080014616251,0.08692357689142227,0.01239069178700447,0.09035937488079071,-0.04233384504914284,-0.06882680207490921,0.05554646998643875,-0.0888437032699585,-0.031629908829927444,-0.01586567983031273,0.014594120904803276,-0.0001580143580213189,-0.026528578251600266,-0.03780524432659149,-0.0929415225982666,0.007334250025451183,-0.010021512396633625,-0.03685295209288597,-0.007745737675577402
114,-0.07087048888206482,-0.0379883348941803,0.07848811149597168,0.01956036314368248,-0.05313502252101898,0.003126957919448614,-0.0330473966896534,0.06631943583488464,-0.09995229542255402,0.03905504569411278,-0.06466911733150482,-0.05225202441215515,0.10234873741865158,0.019442718476057053,0.09452695399522781,0.030901260673999786,0.06963638961315155,-0.05829611048102379,-0.059423331171274185,0.044622618705034256,-0.09374010562896729,-0.028285766020417213,-0.010855195112526417,0.02510213479399681,0.0067316144704818726,-0.025714782997965813,-0.038198668509721756,-0.09775857627391815,0.018964441493153572,0.015566853806376457,-0.055299412459135056,0.017116783186793327
115,-0.0675952136516571,-0.045124251395463943,0.0827382355928421,0.023153292015194893,-0.04455817490816116,0.01294603943824768,-0.02940053679049015,0.04855208098888397,-0.08062630146741867,0.04799654707312584,-0.04866012930870056,-0.03915058448910713,0.08286537230014801,-0.0021368497982621193,0.08963887393474579,0.011143442243337631,0.07471770793199539,-0.048386454582214355,-0.0567772202193737,0.04168542101979256,-0.09551093727350235,-0.021852698177099228,-0.003920304588973522,0.03345250338315964,0.013350402936339378,-0.03259431570768356,-0.033165089786052704,-0.07051034271717072,0.02545936219394207,0.01183883287012577,-0.026707593351602554,0.009702249430119991
116,-0.06857622414827347,-0.04695858806371689,0.08173952251672745,0.027543988078832626,-0.0614938847720623,0.021063078194856644,-0.03944520652294159,0.05109511315822601,-0.11558539420366287,0.05575764924287796,-0.06541021913290024,-0.03476114571094513,0.09370875358581543,0.007762163411825895,0.10277923196554184,0.023763805627822876,0.08208893239498138,-0.06256265193223953,-0.055790893733501434,0.04691128060221672,-0.09231821447610855,-0.05129830539226532,-0.013095865957438946,0.024109691381454468,0.005725957918912172,-0.030513565987348557,-0.03238604590296745,-0.08721844851970673,-0.0019686659798026085,-0.0020126819144934416,-0.04258926212787628,0.0008686447981745005
117,-0.08081939816474915,-0.03480315953493118,0.0727555900812149,0.002787096658721566,-0.053613193333148956,0.016505295410752296,-0.03487503156065941,0.041629817336797714,-0.08741071075201035,0.03428532928228378,-0.07290080189704895,-0.03882438689470291,0.08328056335449219,-0.005332917906343937,0.0776771754026413,0.02248072624206543,0.07272256165742874,-0.05112512409687042,-0.037743277847766876,0.03589600324630737,-0.07427997142076492,-0.029204683378338814,-0.010576155968010426,0.03867529705166817,0.011891186237335205,-0.013382593169808388,-0.01923346519470215,-0.07535387575626373,0.006868450902402401,0.017376212403178215,-0.03648706525564194,0.0006120188045315444
118,-0.08704677224159241,-0.0541740320622921,0.10504332184791565,0.03148277476429939,-0.03684427961707115,0.022672953084111214,-0.03896459937095642,0.054880861192941666,-0.0978768840432167,0.05887531861662865,-0.0755763128399849,-0.04981683939695358,0.07949583232402802,0.005934940651059151,0.08293274790048599,0.01796460896730423,0.06071264296770096,-0.0454549603164196,-0.041620053350925446,0.0366637259721756,-0.08033204823732376,-0.02924608439207077,0.0007541396771557629,0.020401660352945328,0.0035003419034183025,-0.022671274840831757,-0.024123618379235268,-0.09018462151288986,0.012362552806735039,-0.004229994025081396,-0.032457467168569565,0.02302705869078636
119,-0.06721938401460648,-0.02974855713546276,0.08472461998462677,0.009977463632822037,-0.04189984127879143,0.002229410456493497,-0.016838926821947098,0.04945417493581772,-0.09796036034822464,0.05394334718585014,-0.060668766498565674,-0.03945073485374451,0.09494979679584503,0.01522313803434372,0.07848584651947021,0.022079311311244965,0.06174878031015396,-0.04919524863362312,-0.04687537997961044,0.031139405444264412,-0.08366786688566208,-0.03667072206735611,-0.004238681867718697,0.012951834127306938,0.0035310639068484306,-0.02660514973104,-0.035001035779714584,-0.08504653722047806,-0.002025343244895339,-0.004060931969434023,-0.021541781723499298,-0.0008455918869003654
120,-0.08420302718877792,-0.054729972034692764,0.09844465553760529,0.00821054819971323,-0.037098441272974014,-0.004186541773378849,-0.03857102990150452,0.053233012557029724,-0.09352139383554459,0.0627833679318428,-0.0578887052834034,-0.05594181641936302,0.10033059120178223,-0.002330223796889186,0.09985761344432831,0.0077540092170238495,0.08591829240322113,-0.05295391380786896,-0.04949156567454338,0.03030887246131897,-0.09601399302482605,-0.019882773980498314,-0.006185256876051426,0.03201192244887352,0.007322194520384073,-0.015104725956916809,-0.03567991405725479,-0.07203751802444458,0.013099836185574532,-0.005961837247014046,-0.0521557442843914,0.0008000176167115569
121,-0.08667575567960739,-0.04204358533024788,0.1062830239534378,0.023784402757883072,-0.05735287070274353,0.010838910937309265,-0.03907778114080429,0.05635208263993263,-0.08688884973526001,0.041063860058784485,-0.05960816517472267,-0.04962575435638428,0.07425056397914886,0.016625402495265007,0.08236726373434067,0.018765553832054138,0.08120550215244293,-0.053764842450618744,-0.0692625641822815,0.05551743507385254,-0.09685199707746506,-0.04011249542236328,-0.014427445828914642,0.036007314920425415,0.0007148119038902223,-0.01862558163702488,-0.04188507795333862,-0.07800772041082382,0.0002863995614461601,-0.0023842286318540573,-0.05382632091641426,0.0108250817283988
122,-0.06659232079982758,-0.02822672575712204,0.0869470089673996,0.0019642289262264967,-0.027750760316848755,0.01564852148294449,-0.03520609438419342,0.06186308711767197,-0.08443416655063629,0.02977166511118412,-0.0748099759221077,-0.03758341073989868,0.0653025433421135,0.012256331741809845,0.08196913450956345,0.0230620838701725,0.0795900896191597,-0.060459766536951065,-0.038670215755701065,0.05202744901180267,-0.08927809447050095,-0.016804097220301628,0.0029506615828722715,0.028790317475795746,0.00887164194136858,-0.03446187451481819,-0.04530402272939682,-0.07766664028167725,0.007389493752270937,0.016494935378432274,-0.03438020497560501,-0.0043390365317463875
123,-0.07221845537424088,-0.03819980099797249,0.08604918420314789,0.032050661742687225,-0.03591237962245941,0.005265333689749241,-0.02563258819282055,0.07073977589607239,-0.10398421436548233,0.034155137836933136,-0.0636524111032486,-0.05334162339568138,0.08472763746976852,0.011956872418522835,0.08689757436513901,0.0049829245544970036,0.08036765456199646,-0.06804028153419495,-0.06436298787593842,0.036222126334905624,-0.09692772477865219,-0.021620064973831177,0.007426516618579626,0.027381081134080887,-0.001357479952275753,-0.03741729259490967,-0.039596572518348694,-0.09267985820770264,-0.0029508965089917183,0.0029593745712190866,-0.027570558711886406,0.00021913273667450994
124,-0.08541237562894821,-0.05006008222699165,0.10565369576215744,0.011407927609980106,-0.051549557596445084,-0.005724749527871609,-0.02065802551805973,0.050899118185043335,-0.1013161912560463,0.06503570079803467,-0.07556784152984619,-0.03760455176234245,0.09497880935668945,0.0025845656637102365,0.08877446502447128,0.009569994173943996,0.08329331129789352,-0.04569181054830551,-0.043370772153139114,0.030918221920728683,-0.08197025209665298,-0.033790506422519684,-0.006450917571783066,0.03364933282136917,0.017158402130007744,-0.03414279595017433,-0.02330971695482731,-0.09287835657596588,0.019353263080120087,0.003083497518673539,-0.034217469394207,-0.004473024979233742
125,-0.07426156103610992,-0.04980265349149704,0.09460814297199249,0.03221660107374191,-0.050406940281391144,0.0014384537935256958,-0.03781997784972191,0.04019416868686676,-0.0955810621380806,0.043893009424209595,-0.07986317574977875,-0.05683201551437378,0.10012483596801758,0.02243143692612648,0.07912780344486237,0.023936644196510315,0.07786217331886292,-0.05889565125107765,-0.0658031478524208,0.036798134446144104,-0.09173644334077835,-0.023618556559085846,-0.008790158666670322,0.02316846139729023,0.008315169252455235,-0.020362190902233124,-0.04586121439933777,-0.0741080567240715,0.027015460655093193,-0.0105240223929286,-0.03137490898370743,0.006556194741278887
126,-0.05295788496732712,-0.05290327966213226,0.07253112643957138,0.01212648767977953,-0.043876077979803085,-0.007645783480256796,-0.026817025616765022,0.047061532735824585,-0.08662199974060059,0.036520883440971375,-0.058057330548763275,-0.03851037099957466,0.09132542461156845,-0.00025329377967864275,0.07146140933036804,0.016376210376620293,0.05828612297773361,-0.051655374467372894,-0.05685994774103165,0.03812865912914276,-0.06363305449485779,-0.0338183268904686,0.00849701277911663,0.035464171320199966,-0.00784482154995203,-0.021655892953276634,-0.028100958094000816,-0.09297273308038712,-0.0029064915142953396,0.01499068085104227,-0.031876739114522934,-0.0005341700161807239
127,-0.0645114853978157,-0.05762529745697975,0.08964256197214127,0.032420139759778976,-0.05117913708090782,0.015753693878650665,-0.016926145181059837,0.06468839198350906,-0.11220730096101761,0.03588900342583656,-0.07940652966499329,-0.042612869292497635,0.07885522395372391,0.018880529329180717,0.08494140207767487,0.0301602054387331,0.06647630035877228,-0.047859832644462585,-0.04560443013906479,0.039781518280506134,-0.08140211552381516,-0.022290704771876335,-0.012709584087133408,0.026488451287150383,0.0060765608213841915,-0.015624413266777992,-0.032853081822395325,-0.08085432648658752,0.0009984533535316586,0.004201127216219902,-0.03279939666390419,-0.007122185546904802
128,-0.07585679739713669,-0.03211236745119095,0.09645706415176392,0.006923909764736891,-0.0334463007748127,0.01579921692609787,-0.04077814891934395,0.062042251229286194,-0.11110909283161163,0.050071462988853455,-0.06509310007095337,-0.0431603267788887,0.08695230633020401,0.00942614208906889,0.10198894143104553,0.01372238527983427,0.08978204429149628,-0.06227656453847885,-0.06718136370182037,0.05376339331269264,-0.09483100473880768,-0.023710835725069046,-0.011926443316042423,0.013731920160353184,0.017048610374331474,-0.03895233944058418,-0.04294668138027191,-0.08163385093212128,0.012014967389404774,-0.006018763408064842,-0.055568888783454895,0.005124774295836687
129,-0.08094824105501175,-0.03794755041599274,0.09708841145038605,0.004323749337345362,-0.048610083758831024,0.011287600733339787,-0.010644149966537952,0.06590205430984497,-0.10578972846269608,0.059603724628686905,-0.05025551840662956,-0.04105895757675171,0.08596079051494598,0.01409679651260376,0.09894520044326782,0.01867094822227955,0.07250148057937622,-0.06365226954221725,-0.06171564385294914,0.05345355346798897,-0.10054050385951996,-0.03526550531387329,0.006762951612472534,0.01243501715362072,0.005893262103199959,-0.01766039803624153,-0.035991374403238297,-0.07920099049806595,0.009762175381183624,0.017169736325740814,-0.02792489342391491,0.015147020108997822
130,-0.07559622079133987,-0.03513970226049423,0.07027406990528107,0.02293752133846283,-0.035114873200654984,0.00939369760453701,-0.022279638797044754,0.049172718077898026,-0.09662885218858719,0.03613155335187912,-0.06476211547851562,-0.04250591620802879,0.08189618587493896,0.004733606707304716,0.06244978681206703,0.01837467961013317,0.07353681325912476,-0.042553484439849854,-0.051985003054142,0.02416004054248333,-0.05966237187385559,-0.021406911313533783,0.00999342743307352,0.013761074282228947,-0.0025116095785051584,-0.018624527379870415,-0.03219947591423988,-0.07589166611433029,0.019778165966272354,-0.00799751840531826,-0.034886445850133896,0.0020739086903631687
131,-0.06958551704883575,-0.038260567933321,0.07606317847967148,0.012856525368988514,-0.03616521880030632,0.021776387467980385,-0.011041129007935524,0.05869553983211517,-0.0754477009177208,0.049682796001434326,-0.05298468470573425,-0.0493614487349987,0.09052223712205887,0.0011154345702379942,0.07419444620609283,0.026902450248599052,0.07508717477321625,-0.04483982175588608,-0.030647004023194313,0.034546878188848495,-0.08463408797979355,-0.043729476630687714,-0.004336460027843714,0.02531026490032673,0.0109717957675457,-0.02978990226984024,-0.021669749170541763,-0.094813272356987,0.01991777867078781,0.01644563488662243,-0.0260281041264534,-0.00607003690674901
132,-0.06641317903995514,-0.044919535517692566,0.09663642197847366,0.030663233250379562,-0.03339466080069542,-0.006234107073396444,-0.03286402300000191,0.04256247356534004,-0.08785641193389893,0.06049618124961853,-0.054519008845090866,-0.050452638417482376,0.09645028412342072,-0.002166196471080184,0.09543198347091675,0.02758430689573288,0.08998814970254898,-0.04857592284679413,-0.052041422575712204,0.04210187867283821,-0.09969615191221237,-0.03139627352356911,0.0013862070627510548,0.03783687949180603,-0.008975823409855366,-0.04058825597167015,-0.03504591062664986,-0.09854569286108017,0.017598241567611694,0.011256502941250801,-0.033408038318157196,0.004467041231691837
133,-0.08168844878673553,-0.04929389804601669,0.10316620022058487,0.021270113065838814,-0.05225953087210655,0.0018528238870203495,-0.015495930798351765,0.046617377549409866,-0.10020044445991516,0.042874544858932495,-0.06768864393234253,-0.05191459879279137,0.0887477695941925,0.008840872906148434,0.09392217546701431,0.02038404531776905,0.07714918255805969,-0.06769154965877533,-0.04870762303471565,0.05339619144797325,-0.09022830426692963,-0.0416361540555954,-0.010959131643176079,0.02365768514573574,0.013905526138842106,-0.017130279913544655,-0.02134653367102146,-0.11256222426891327,0.020534470677375793,0.008603510446846485,-0.044474516063928604,0.002985683036968112
134,-0.08450240641832352,-0.03798078000545502,0.07504761219024658,0.028515778481960297,-0.04378463327884674,0.004007131326943636,-0.023652872070670128,0.04438817501068115,-0.10636606067419052,0.05081934109330177,-0.07579309493303299,-0.04103435203433037,0.08667062968015671,0.021923622116446495,0.0863308236002922,0.029816042631864548,0.06938740611076355,-0.04397061839699745,-0.037725064903497696,0.042811278253793716,-0.09197896718978882,-0.04817677661776543,0.0037829093635082245,0.02540149912238121,0.007686181925237179,-0.03161300718784332,-0.04969390481710434,-0.0966058149933815,0.011106520891189575,-0.0055111781693995,-0.03243376314640045,0.0003845144237857312
135,-0.08322151005268097,-0.05124547705054283,0.10643143206834793,0.014295199885964394,-0.04656117036938667,0.00010300681606167927,-0.03997000306844711,0.054396431893110275,-0.10352154076099396,0.06332052499055862,-0.053345222026109695,-0.041309889405965805,0.09376928955316544,-0.0073695979081094265,0.10683537274599075,0.027486471459269524,0.06348001956939697,-0.036829229444265366,-0.06846106052398682,0.047520313411951065,-0.09247370809316635,-0.044441379606723785,0.003399257780984044,0.020740799605846405,0.004023031331598759,-0.04019265994429588,-0.02238817885518074,-0.10101530700922012,0.021494222804903984,0.019280100241303444,-0.030375059694051743,0.006191549822688103
136,-0.08758588880300522,-0.04714459180831909,0.10135123133659363,0.005038370843976736,-0.037139806896448135,0.013620425947010517,-0.037342146039009094,0.05983521789312363,-0.1005772054195404,0.05419810861349106,-0.07185186445713043,-0.03471643105149269,0.10771670192480087,0.009147911332547665,0.10740774124860764,0.03482365235686302,0.07926065474748611,-0.035375114530324936,-0.06696182489395142,0.03069288097321987,-0.08835657685995102,-0.051513563841581345,-0.0012149200774729252,0.03573301434516907,-0.009308642707765102,-0.022459467872977257,-0.05015259236097336,-0.0816684141755104,0.007439304143190384,0.009374568238854408,-0.04392804950475693,0.020036792382597923
137,-0.07482344657182693,-0.05667886883020401,0.08240792900323868,0.03523201495409012,-0.03316084295511246,-0.00028013563132844865,-0.009462712332606316,0.06535281985998154,-0.08766086399555206,0.04055066406726837,-0.07676223665475845,-0.056983549147844315,0.10256980359554291,0.023031730204820633,0.08601600676774979,0.031848371028900146,0.0741424411535263,-0.0288839153945446,-0.045098405331373215,0.05649401992559433,-0.08173695206642151,-0.047634419053792953,-0.010562663897871971,0.028255784884095192,-0.003896166570484638,-0.03238460794091225,-0.03772013634443283,-0.09037818759679794,0.018520047888159752,-0.011679141782224178,-0.04097459837794304,0.015284569934010506
138,-0.0834665521979332,-0.046338073909282684,0.08719136565923691,0.019640125334262848,-0.04889358952641487,0.012978967279195786,-0.02355363592505455,0.041672978550195694,-0.1017260029911995,0.04943046718835831,-0.06402724236249924,-0.03579998016357422,0.08797130733728409,0.0025316618848592043,0.10266487300395966,0.006840864196419716,0.08799543231725693,-0.048068881034851074,-0.0578790083527565,0.03765023127198219,-0.08372605592012405,-0.046350087970495224,-0.01618458889424801,0.03537271171808243,0.013286866247653961,-0.019660167396068573,-0.028726743534207344,-0.10051615536212921,0.012480456382036209,-0.007784718181937933,-0.052858300507068634,0.009296637959778309
139,-0.08359216153621674,-0.04356464743614197,0.09360532462596893,0.011587178334593773,-0.048073239624500275,0.005431691650301218,-0.023723002523183823,0.04371276870369911,-0.08544579893350601,0.05685601383447647,-0.07189183682203293,-0.04449820891022682,0.08269153535366058,0.010572750121355057,0.0854988768696785,0.028093522414565086,0.0716545507311821,-0.04798661172389984,-0.06133703142404556,0.05064820498228073,-0.07208690792322159,-0.027583664283156395,-0.012473138980567455,0.022193923592567444,-0.003169847186654806,-0.02190130203962326,-0.04461256042122841,-0.09224013239145279,0.021299760788679123,0.014776415191590786,-0.041740912944078445,0.01787550188601017
140,-0.08135779947042465,-0.05808640643954277,0.08206992596387863,0.028595779091119766,-0.04151872545480728,0.005827309563755989,-0.036244507879018784,0.04283852502703667,-0.10565082728862762,0.037379708141088486,-0.06862423568964005,-0.02952052652835846,0.06846895813941956,0.02021993137896061,0.09126530587673187,0.013194793835282326,0.06325079500675201,-0.0435999371111393,-0.04665582999587059,0.056183017790317535,-0.08503457903862,-0.0418163426220417,-0.01765981875360012,0.04165738448500633,-0.011407815851271152,-0.036260928958654404,-0.04295775294303894,-0.09039901942014694,0.0028385757468640804,0.011196198873221874,-0.05110159516334534,-0.005998077802360058
141,-0.06526385992765427,-0.04270227998495102,0.08173570781946182,0.01762622408568859,-0.05473913997411728,0.006707752123475075,-0.018511448055505753,0.06601914763450623,-0.09879294037818909,0.034419286996126175,-0.04912125691771507,-0.03322690352797508,0.07416876405477524,0.02070353366434574,0.10187330842018127,0.029092393815517426,0.07710690051317215,-0.04126119613647461,-0.06412601470947266,0.05161118879914284,-0.08418279141187668,-0.03425629064440727,-0.006879589520394802,0.0157216377556324,0.012251481413841248,-0.03072420135140419,-0.0481906421482563,-0.07810525596141815,0.018910594284534454,0.006456639617681503,-0.034272633492946625,0.005221633706241846
142,-0.07753625512123108,-0.055938806384801865,0.10426761209964752,0.013366262428462505,-0.0342964269220829,-0.0044831447303295135,-0.01927870884537697,0.05003612861037254,-0.10468073189258575,0.03551047295331955,-0.08512671291828156,-0.051418621093034744,0.08610375225543976,0.02070145681500435,0.08451469242572784,0.02786225825548172,0.0675799697637558,-0.03967544436454773,-0.05437678098678589,0.0312456376850605,-0.08278403431177139,-0.029171789065003395,-0.01694561168551445,0.019948942586779594,-0.006134113296866417,-0.017154989764094353,-0.034666407853364944,-0.0838620588183403,0.006068914197385311,-0.003737527411431074,-0.03303876146674156,0.016618918627500534
143,-0.06791326403617859,-0.05371406301856041,0.10043048113584518,0.023549959063529968,-0.05538337305188179,0.015423605218529701,-0.008239975199103355,0.04282774031162262,-0.0899394154548645,0.04377872869372368,-0.0647953674197197,-0.0519108884036541,0.09685211628675461,0.0240121278911829,0.10021387785673141,0.02757822535932064,0.09096349030733109,-0.044613808393478394,-0.04468148201704025,0.05332536622881889,-0.08787466585636139,-0.036504797637462616,-0.009630212560296059,0.01923520863056183,0.004832087550312281,-0.020389394834637642,-0.029834086075425148,-0.0960593894124031,0.010848544538021088,0.015180891379714012,-0.04770074412226677,0.010579689405858517
144,-0.07511690258979797,-0.051500122994184494,0.0871112197637558,0.029192740097641945,-0.04371989145874977,0.0028486507944762707,-0.03006190061569214,0.0532536543905735,-0.10479423403739929,0.06087581440806389,-0.05870536342263222,-0.03383602946996689,0.09719936549663544,-0.0024136474821716547,0.09643347561359406,0.03642645105719566,0.08051889389753342,-0.06025378406047821,-0.05835390463471413,0.032578058540821075,-0.07279501855373383,-0.03596505522727966,-0.010361446999013424,0.01693635620176792,0.011478620581328869,-0.01645892672240734,-0.04366006329655647,-0.10001460462808609,0.010972732678055763,-0.001879580318927765,-0.03827875852584839,-0.0011468956945464015
145,-0.06654970347881317,-0.034763067960739136,0.0744333565235138,0.01486912090331316,-0.05005946755409241,0.0022332596126943827,-0.036426711827516556,0.061518408358097076,-0.07664186507463455,0.027715744450688362,-0.07276983559131622,-0.02671225182712078,0.08199012279510498,0.020602500066161156,0.07750625908374786,0.015365256927907467,0.07817893475294113,-0.05736575275659561,-0.03547730669379234,0.047142282128334045,-0.09068098664283752,-0.019624697044491768,-0.005987923592329025,0.017543639987707138,-0.00325469346717,-0.021308962255716324,-0.020439794287085533,-0.08255118876695633,-0.002823431743308902,-0.008581599220633507,-0.04234003648161888,-0.0019991362933069468
