acc: 0.9596575649059982 lastlost: 0.040342435094001816 numOfT: 4 singleDim: 2 wliter: 1
acc: 0.9559086839749329 lastlost: 0.04409131602506711 numOfT: 4 singleDim: 2 wliter: 2
acc: 0.9233997314234557 lastlost: 0.07660026857654434 numOfT: 4 singleDim: 2 wliter: 3
acc: 0.9119852282900627 lastlost: 0.08801477170993732 numOfT: 4 singleDim: 2 wliter: 4
acc: 0.9228401969561325 lastlost: 0.07715980304386749 numOfT: 4 singleDim: 2 wliter: 5
acc: 0.9257497761862131 lastlost: 0.07425022381378688 numOfT: 4 singleDim: 2 wliter: 6
acc: 0.996474932855864 lastlost: 0.0035250671441360293 numOfT: 4 singleDim: 8 wliter: 1
acc: 0.9962511190689346 lastlost: 0.0037488809310654014 numOfT: 4 singleDim: 8 wliter: 2
acc: 0.9968666069829901 lastlost: 0.003133393017009878 numOfT: 4 singleDim: 8 wliter: 3
acc: 0.996474932855864 lastlost: 0.0035250671441360293 numOfT: 4 singleDim: 8 wliter: 4
acc: 0.9961951656222023 lastlost: 0.003804834377797661 numOfT: 4 singleDim: 8 wliter: 5
acc: 0.9965868397493286 lastlost: 0.0034131602506713987 numOfT: 4 singleDim: 8 wliter: 6
acc: 1.0 lastlost: 0.0 numOfT: 10 singleDim: 8 wliter: 4
acc: 0.9965606190885641 lastlost: 0.0034393809114359186 numOfT: 10 singleDim: 8 wliter: 4
acc: 1.0 lastlost: 0.0 numOfT: 10 singleDim: 8 wliter: 4
acc: 0.9969785138764548 lastlost: 0.0030214861235452473 numOfT: 10 singleDim: 8 wliter: 4
acc: 0.9952439570277529 lastlost: 0.0047560429722470765 numOfT: 1 singleDim: 8 wliter: 1
acc: 0.9949641897940913 lastlost: 0.005035810205908708 numOfT: 1 singleDim: 8 wliter: 2
acc: 0.9952439570277529 lastlost: 0.0047560429722470765 numOfT: 1 singleDim: 8 wliter: 3
acc: 0.9939570277529096 lastlost: 0.0060429722470903835 numOfT: 1 singleDim: 8 wliter: 4
acc: 0.9940129811996419 lastlost: 0.005987018800358124 numOfT: 1 singleDim: 8 wliter: 5
acc: 0.9941808415398389 lastlost: 0.005819158460161122 numOfT: 1 singleDim: 8 wliter: 6
acc: 0.9729185317815577 lastlost: 0.02708146821844226 numOfT: 1 singleDim: 4 wliter: 1
acc: 0.9762197851387645 lastlost: 0.023780214861235494 numOfT: 1 singleDim: 4 wliter: 2
acc: 0.9685541629364369 lastlost: 0.031445837063563076 numOfT: 1 singleDim: 4 wliter: 3
acc: 0.9457811101163832 lastlost: 0.05421888988361678 numOfT: 1 singleDim: 4 wliter: 4
acc: 0.9721911369740376 lastlost: 0.027808863025962416 numOfT: 1 singleDim: 4 wliter: 5
acc: 0.9698410922112802 lastlost: 0.03015890778871977 numOfT: 1 singleDim: 4 wliter: 6
acc: 0.8972694717994628 lastlost: 0.10273052820053719 numOfT: 10 singleDim: 8 wliter: 4
acc: 0.8972694717994628 lastlost: 0.10273052820053719 numOfT: 10 singleDim: 8 wliter: 1
acc: 0.8972694717994628 lastlost: 0.10273052820053719 numOfT: 2 singleDim: 2 wliter: 4
acc: 0.9113697403760072
acc: 0.9113697403760072 lastlost: 0.08863025962399285 numOfT: 10 singleDim: 8 wliter: 4
acc: 0.9113697403760072 lastlost: 0.08863025962399285 numOfT: 10 singleDim: 8 wliter: 4
acc: 0.9113697403760072 lastlost: 0.08863025962399285 numOfT: 10 singleDim: 8 wliter: 4
