"sparse weighted graph embedding,"
889,-5.351885,-1.3712862
890,-5.4061604,-1.3873366
891,-5.395924,-1.3758847
892,-5.416685,-1.3865564
893,-4.7941117,-1.2341785
894,-5.1751866,-1.3294206
895,-5.1977677,-1.3430235
896,-5.220316,-1.3491925
897,-5.2244616,-1.3299924
898,-5.258107,-1.3500237
899,-5.2292705,-1.3513131
900,-4.6317396,-1.1740854
901,-4.9577804,-1.2629386
902,-4.96059,-1.2835488
903,-4.9966836,-1.2765033
904,-4.9956665,-1.284796
905,-5.261138,-1.3512933
906,-5.2583027,-1.3484194
907,-5.290333,-1.3689603
908,-5.3019195,-1.3713827
909,-5.290987,-1.3579847
910,-4.566466,-1.1588491
911,-4.7248087,-1.1973077
912,-4.931311,-1.254428
913,-4.9759007,-1.25998
914,-4.1541224,-1.0466988
915,-4.0222554,-0.9953122
916,-4.036419,-1.0300697
917,-4.0570917,-1.0203233
918,-3.977974,-0.989439
919,-4.007263,-1.0018544
920,-4.005563,-1.0027909
921,-3.9850287,-0.9922815
922,-4.019081,-1.0128453
923,-3.9436255,-0.9980134
924,-3.7709029,-0.950151
925,-3.8080983,-0.9455001
926,-3.6948051,-0.90932846
927,-3.5837376,-0.88188964
928,-3.2459314,-0.8266111
929,-3.3034375,-0.8320306
930,-3.2544522,-0.82409483
931,-3.3820453,-0.8466137
932,-3.3943155,-0.8612634
933,-3.3413894,-0.8397097
934,-3.37066,-0.83518666
935,-3.251538,-0.8218355
936,-3.129067,-0.78874075
937,-3.1418543,-0.7849318
938,-3.1923528,-0.7995858
939,-3.233524,-0.80575234
940,-3.2454326,-0.816592
941,-3.2564387,-0.80905676
942,-3.2622027,-0.81642675
943,-3.2784126,-0.81606233
944,-3.2852285,-0.8149963
945,-3.301581,-0.82744235
946,-3.199272,-0.8181267
947,-3.1912498,-0.7996661
948,-3.1785486,-0.80193746
949,-3.1562755,-0.80696285
950,-3.114739,-0.7959773
951,-3.147024,-0.8094444
952,-3.21441,-0.8015093
953,-3.192824,-0.81760174
954,-3.1983175,-0.81740105
955,-3.128432,-0.8124323
956,-3.1370094,-0.7913444
957,-3.0658083,-0.7684386
958,-3.0577042,-0.7696139
959,-2.9833825,-0.7671695
960,-2.84504,-0.730055
961,-2.855456,-0.7289451
962,-2.8365862,-0.71908075
963,-2.8397443,-0.73053557
964,-2.7534487,-0.7278494
965,-2.8213036,-0.72891325
966,-2.9112995,-0.736151
967,-2.9427614,-0.7472846
968,-2.9323087,-0.74416417
969,-2.9428515,-0.7537721
970,-2.9494867,-0.74951667
971,-2.9416432,-0.7473345
972,-3.088419,-0.7818192
973,-3.1071699,-0.78028816
974,-3.0514205,-0.7684186
975,-3.0253198,-0.7809544
976,-3.1014752,-0.7907087
977,-3.1786053,-0.8010211
978,-3.188448,-0.8026107
979,-3.1918015,-0.7953648
980,-3.2008488,-0.81821233
981,-3.137498,-0.7904094
982,-3.2234247,-0.8110116
983,-3.2142565,-0.8329999
984,-3.22328,-0.812923
985,-3.170544,-0.795889
986,-3.0245786,-0.7822187
987,-2.935816,-0.7659587
988,-2.6889691,-0.7075097
989,-2.6236777,-0.6863997
990,-2.361991,-0.6178625
991,-2.2894957,-0.61615735
992,-2.1815815,-0.58787006
993,-2.0603726,-0.5863653
994,-2.0846534,-0.5854916
995,-2.069688,-0.5730567
996,-1.88238,-0.5421444
997,-1.8202302,-0.5291943
998,-1.7833077,-0.5449697
999,-1.749038,-0.521599
1000,-1.703005,-0.52032125
1001,-1.7477597,-0.5274331
1002,-1.7387872,-0.5240266
1003,-1.7019979,-0.5207616
1004,-1.7124448,-0.51095265
1005,-1.6774533,-0.52981234
1006,-1.6952552,-0.53795344
1007,-1.6936029,-0.5457748
1008,-1.707144,-0.51910365
1009,-1.6970276,-0.5469962
1010,-1.6824343,-0.5384385
1011,-1.7045275,-0.5385109
1012,-1.712225,-0.5339903
1013,-1.7237287,-0.5229482
1014,-1.718634,-0.5413204
1015,-1.7002366,-0.548032
1016,-1.7151353,-0.51864797
1017,-1.7092638,-0.518282
1018,-1.6944818,-0.5388545
1019,-1.6970698,-0.53034943
1020,-1.7048014,-0.52337456
1021,-1.7099432,-0.5018655
1022,-1.7010527,-0.5222888
1023,-1.7256093,-0.5312384
1024,-1.7342529,-0.535625
1025,-1.8049804,-0.54814243
1026,-1.832229,-0.55751014
1027,-1.9152824,-0.5661663
1028,-1.9628869,-0.571703
1029,-1.9893391,-0.57410496
1030,-1.9841937,-0.57160544
1031,-2.0299454,-0.5877749
1032,-2.0370946,-0.5913848
1033,-2.201836,-0.6143558
1034,-2.1999974,-0.6174586
1035,-2.174731,-0.606583
1036,-2.1846783,-0.6091831
1037,-2.2464378,-0.6053697
1038,-2.2144587,-0.6206958
1039,-2.2152352,-0.6097574
1040,-2.1958096,-0.604813
1041,-2.2428842,-0.59512806
1042,-2.1895397,-0.5985448
1043,-2.1975117,-0.61373246
1044,-2.136937,-0.59332395
1045,-2.0773473,-0.6031587
1046,-2.0484185,-0.5770923
1047,-2.0513632,-0.5646345
1048,-2.0543447,-0.5629974
1049,-2.074903,-0.57852453
1050,-2.0221288,-0.57334614
1051,-1.9638654,-0.55349356
1052,-1.9726746,-0.5596216
1053,-1.9757,-0.55969834
1054,-1.95702,-0.5521196
1055,-1.9827535,-0.53984433
1056,-2.0012953,-0.55137837
1057,-1.955832,-0.58277947
1058,-1.9791867,-0.54921573
1059,-1.972133,-0.5686134
1060,-1.9518098,-0.5689285
1061,-1.908262,-0.5488962
1062,-1.8844284,-0.56179774
1063,-1.8899034,-0.55125326
1064,-1.8676846,-0.5527575
1065,-1.7876921,-0.53365105
1066,-1.7987769,-0.5488436
1067,-1.8187952,-0.5348485
1068,-1.8199812,-0.5535026
1069,-1.8283014,-0.5379219
1070,-1.824693,-0.5516984
1071,-1.8514937,-0.5622468
1072,-1.8811915,-0.57010204
1073,-1.9173721,-0.57779
1074,-1.9379259,-0.56857026
1075,-1.9578272,-0.5837769
1076,-1.9768186,-0.5658228
1077,-2.026809,-0.5757112
1078,-2.0786746,-0.5922407
1079,-2.112686,-0.6048469
1080,-2.1138804,-0.58813816
1081,-2.1628573,-0.6012421
1082,-2.2556512,-0.6234255
1083,-2.290069,-0.61311096
1084,-2.3416088,-0.6159222
1085,-2.4063292,-0.64014024
1086,-2.4501708,-0.6533186
1087,-2.5924585,-0.6663825
1088,-2.7190285,-0.6960128
1089,-2.8562913,-0.7226374
1090,-2.855867,-0.7199705
1091,-2.900173,-0.7236882
1092,-3.0274594,-0.7497002
1093,-3.0326283,-0.7663621
1094,-2.9640052,-0.7455949
1095,-3.0380056,-0.7564255
1096,-3.1059573,-0.77885765
1097,-3.126982,-0.7753737
1098,-3.3323727,-0.8286994
1099,-3.2671447,-0.8187229
1100,-3.2574375,-0.8192148
1101,-3.338645,-0.82678956
1102,-3.4801848,-0.8575583
1103,-3.3802922,-0.83187276
1104,-3.3245459,-0.83126205
1105,-3.3366485,-0.82613397
1106,-3.335272,-0.82891256
1107,-3.465909,-0.8399801
1108,-3.5387697,-0.8695714
1109,-3.3800614,-0.8409723
1110,-3.4021914,-0.84056383
1111,-3.3979592,-0.8486309
1112,-3.5280514,-0.8782953
1113,-3.3889914,-0.83530146
1114,-3.4118333,-0.84354264
1115,-3.4231644,-0.8382783
1116,-3.385032,-0.84843814
1117,-3.3891125,-0.8379101
1118,-3.3953488,-0.8456746
1119,-3.413749,-0.84922683
1120,-3.4138563,-0.8564788
1121,-3.2100341,-0.8100984
1122,-3.245845,-0.8198635
1123,-3.2826042,-0.82894135
1124,-3.2999682,-0.8296001
1125,-3.2963874,-0.82690305
1126,-3.192632,-0.8153392
1127,-3.1617365,-0.79922485
1128,-3.122088,-0.79524136
1129,-3.2470293,-0.81226045
1130,-3.248353,-0.8134939
1131,-3.2558315,-0.8254966
1132,-3.2319021,-0.81341606
1133,-3.2583864,-0.816697
1134,-3.2578866,-0.8165551
1135,-3.2884123,-0.8401273
1136,-3.361072,-0.85164875
1137,-3.2682533,-0.82527834
1138,-3.2441294,-0.8188566
1139,-3.325724,-0.8410803
1140,-3.4059117,-0.8795836
1141,-3.522895,-0.87560195
1142,-3.555428,-0.8981195
1143,-3.5666926,-0.9040746
1144,-3.5803359,-0.899716
1145,-3.5956936,-0.90261126
1146,-3.6353862,-0.8951783
1147,-3.616442,-0.8928417
1148,-3.614575,-0.8942648
1149,-3.4901938,-0.87755764
1150,-3.4382985,-0.8511248
1151,-3.4447792,-0.8526845
1152,-3.3298416,-0.84243226
1153,-3.365908,-0.84770703
1154,-3.3772883,-0.85556406
1155,-3.3407989,-0.8326971
1156,-3.3442726,-0.8363323
1157,-3.342694,-0.850115
1158,-3.270279,-0.8203099
1159,-3.2205439,-0.82741153
1160,-3.231437,-0.8173476
1161,-3.215376,-0.81471
1162,-3.1335766,-0.7917727
1163,-3.1351,-0.7846685
1164,-3.1948025,-0.8038946
1165,-3.0755184,-0.7782147
1166,-3.0935094,-0.7734996
1167,-3.0027297,-0.7607883
1168,-3.0779476,-0.7689964
1169,-3.0228627,-0.75857836
1170,-3.0234842,-0.7591935
1171,-3.0383575,-0.7517622
1172,-3.044792,-0.7690713
1173,-3.0462527,-0.7620641
1174,-3.0560546,-0.7762175
1175,-2.9718893,-0.74818647
1176,-3.003585,-0.7765997
1177,-3.0009012,-0.75555325
1178,-2.9247954,-0.7425263
1179,-2.8374386,-0.7299808
1180,-2.8255396,-0.7281828
1181,-2.8041914,-0.72295743
1182,-2.794885,-0.7217108
1183,-2.8691618,-0.7338891
1184,-2.8782363,-0.7294694
1185,-2.8700233,-0.72560644
1186,-2.891236,-0.734896
1187,-2.877463,-0.7435334
1188,-2.8935907,-0.7317786
1189,-2.8987,-0.7270454
1190,-2.921069,-0.7317058
1191,-2.9083993,-0.7244961
1192,-2.8989794,-0.7263982
1193,-2.8460472,-0.7298034
1194,-2.8148732,-0.7342277
1195,-2.8207521,-0.72732
1196,-2.9110882,-0.7390529
1197,-2.9256713,-0.74604857
1198,-2.9307,-0.75750715
1199,-3.0136762,-0.78106767
1200,-3.0131218,-0.76421994
1201,-2.982671,-0.75178117
1202,-3.1053998,-0.7949394
1203,-3.19661,-0.79628897
1204,-3.1718853,-0.78259665
1205,-3.189025,-0.7905086
1206,-3.152126,-0.7781807
1207,-3.1612573,-0.7911436
1208,-3.1939595,-0.8020485
1209,-3.2153115,-0.80362034
1210,-3.1108701,-0.7901349
1211,-3.1705918,-0.7989614
1212,-3.2182517,-0.80057794
1213,-3.135051,-0.7885318
1214,-3.1452086,-0.77706
1215,-3.2065802,-0.80906725
1216,-3.3052983,-0.8281002
1217,-3.3717442,-0.8316369
1218,-3.4163585,-0.848765
1219,-3.4162598,-0.843025
1220,-3.4423966,-0.85749865
1221,-3.34833,-0.8402357
1222,-3.376034,-0.8303834
1223,-3.3778532,-0.8327404
1224,-3.380026,-0.85485417
1225,-3.2315013,-0.8052376
1226,-3.2205274,-0.80002457
1227,-3.1334283,-0.7853304
1228,-3.181056,-0.79639524
1229,-3.1236315,-0.79665923
1230,-3.173144,-0.7968145
1231,-3.212408,-0.79568106
1232,-3.208612,-0.8136394
1233,-3.2129054,-0.802905
1234,-3.2429912,-0.8103372
1235,-3.1942356,-0.8019882
1236,-3.0517614,-0.7641238
1237,-3.0613,-0.77637213
1238,-3.1419353,-0.7958728
1239,-3.1422052,-0.7846103
1240,-3.1419077,-0.7880585
1241,-3.1991298,-0.80159944
1242,-3.2238684,-0.7954958
1243,-3.3127224,-0.81474257
1244,-3.273032,-0.8124137
1245,-3.2653856,-0.8232769
1246,-3.279963,-0.8296427
1247,-3.2906451,-0.8307003
1248,-3.3424215,-0.841368
1249,-3.355015,-0.84957635
1250,-3.3751998,-0.838309
1251,-3.2166648,-0.8138868
1252,-3.2209015,-0.81063235
1253,-3.223481,-0.8243766
1254,-3.2461152,-0.8085154
1255,-3.2468202,-0.81158006
1256,-3.1591492,-0.8016978
1257,-3.069701,-0.782562
1258,-3.0583038,-0.79504365
1259,-2.861768,-0.72596407
1260,-2.8687878,-0.74743396
1261,-2.934223,-0.75085706
1262,-3.0214694,-0.7653889
1263,-3.0225468,-0.76816314
1264,-3.0365715,-0.7728443
1265,-3.0838964,-0.77416885
1266,-3.0739436,-0.7627225
1267,-3.0327954,-0.77603966
1268,-3.0674145,-0.7609586
1269,-3.0581326,-0.77782774
1270,-3.0732703,-0.77284914
1271,-3.12629,-0.77935296
1272,-3.0649867,-0.7555301
1273,-3.1705322,-0.7879283
1274,-3.210558,-0.8054016
1275,-3.2318118,-0.78707886
1276,-3.2337055,-0.80767316
1277,-3.242169,-0.82334197
1278,-3.1457849,-0.78289765
1279,-3.0347822,-0.764024
1280,-3.0386875,-0.7651463
1281,-3.0706804,-0.78238326
1282,-3.1197343,-0.79458565
1283,-3.0164943,-0.7547629
1284,-2.9213967,-0.7442725
1285,-2.906557,-0.7303501
1286,-2.8896236,-0.7325278
1287,-2.9313915,-0.73205405
1288,-2.9562404,-0.74229485
1289,-2.8774056,-0.7253105
1290,-2.8327076,-0.70481175
1291,-2.754916,-0.7093695
1292,-2.7574127,-0.69452876
1293,-2.786647,-0.712322
1294,-2.8465455,-0.73005253
1295,-2.898403,-0.719943
1296,-3.0235183,-0.7774229
1297,-3.0142462,-0.7612547
1298,-3.049941,-0.7488451
1299,-3.0535123,-0.77512425
1300,-2.9208758,-0.7356756
1301,-2.933012,-0.738336
1302,-2.9152246,-0.7391975
1303,-2.9240496,-0.73048514
1304,-2.9494977,-0.73882854
1305,-2.957364,-0.7413902
1306,-2.9267442,-0.742418
1307,-2.89055,-0.714015
1308,-2.8961768,-0.73870003
1309,-3.006781,-0.75984144
1310,-3.0059764,-0.7551108
1311,-3.0009146,-0.76187414
1312,-3.0193534,-0.74809444
1313,-2.992628,-0.74789715
1314,-2.9379628,-0.749266
1315,-2.973931,-0.74973905
1316,-3.0254958,-0.77948254
1317,-3.0286987,-0.765632
1318,-3.0805235,-0.77889687
1319,-3.058648,-0.7739914
1320,-3.1156542,-0.7919742
1321,-3.272571,-0.82078785
1322,-3.2187984,-0.80461717
1323,-3.2869558,-0.8164187
1324,-3.2208588,-0.813235
1325,-3.1729224,-0.7902116
1326,-3.1922233,-0.8070488
1327,-3.2713828,-0.8263464
1328,-3.344153,-0.8347631
1329,-3.205414,-0.814415
1330,-3.1689503,-0.7856525
1331,-3.22372,-0.808968
1332,-3.1786532,-0.8092771
1333,-3.1740592,-0.7956773
1334,-3.191448,-0.80066836
1335,-3.1803048,-0.7978684
1336,-3.1942616,-0.7993833
1337,-3.2761223,-0.81024736
1338,-3.3556664,-0.8285765
1339,-3.3722515,-0.83786654
1340,-3.3391476,-0.82840616
1341,-3.2999384,-0.8080639
1342,-3.2925751,-0.82539725
1343,-3.329176,-0.8345039
1344,-3.4641562,-0.86069936
1345,-3.469447,-0.8488231
1346,-3.360306,-0.84330046
1347,-3.3472931,-0.831914
1348,-3.3924766,-0.8439578
1349,-3.403376,-0.83127344
1350,-3.4237745,-0.85009575
1351,-3.4302988,-0.8459132
1352,-3.3883708,-0.84559274
1353,-3.3924625,-0.8412514
1354,-3.2794592,-0.8243362
1355,-3.2975676,-0.81145304
1356,-3.3384836,-0.8266194
1357,-3.3608904,-0.84420204
1358,-3.3784575,-0.84471005
1359,-3.390351,-0.83646333
1360,-3.3651738,-0.8399657
1361,-3.374883,-0.84494257
1362,-3.425879,-0.8500299
1363,-3.4731598,-0.8549272
1364,-3.4830034,-0.8574959
1365,-3.4288502,-0.8470934
1366,-3.503838,-0.86569667
1367,-3.5999587,-0.8858715
1368,-3.592769,-0.8930676
1369,-3.5953174,-0.8858009
1370,-3.6552396,-0.88265324
1371,-3.6339056,-0.886126
1372,-3.5771363,-0.87762135
1373,-3.5930793,-0.87257457
1374,-3.594871,-0.8894152
1375,-3.5962803,-0.8847782
1376,-3.4726427,-0.8436925
1377,-3.5669057,-0.8730895
1378,-3.5537226,-0.8645708
1379,-3.598678,-0.89862984
1380,-3.6304836,-0.9086419
1381,-3.6234732,-0.889461
1382,-3.6318638,-0.8970298
1383,-3.5508413,-0.87268406
1384,-3.597504,-0.888793
1385,-3.5786622,-0.89284927
1386,-3.5433273,-0.87359625
1387,-3.5453682,-0.88057804
1388,-3.5253217,-0.88155514
1389,-3.5454736,-0.8621831
1390,-3.405709,-0.83627945
1391,-3.4290361,-0.8437712
1392,-3.360375,-0.8405517
1393,-3.3430858,-0.8360527
1394,-3.1202593,-0.7841095
1395,-3.1233866,-0.78176206
1396,-3.1055512,-0.7775703
1397,-3.0382307,-0.7675942
1398,-3.0107567,-0.7590208
1399,-3.0210776,-0.7434039
1400,-3.0694125,-0.7816148
1401,-3.0806298,-0.762734
1402,-3.127931,-0.7840277
1403,-3.1377077,-0.7853941
1404,-3.1140504,-0.7858915
1405,-3.1302507,-0.7790755
1406,-3.1141086,-0.7803587
1407,-3.113424,-0.7784987
1408,-3.1220694,-0.7863698
1409,-3.1651065,-0.79679775
1410,-3.185869,-0.806638
1411,-3.1059499,-0.7933259
1412,-3.0945172,-0.77534086
1413,-3.1252122,-0.7828163
1414,-3.1445968,-0.80968505
1415,-3.0517411,-0.7528078
1416,-3.0464573,-0.76567817
1417,-3.044343,-0.7696301
1418,-2.974755,-0.7580661
1419,-3.0298831,-0.77835673
1420,-3.05993,-0.7751521
1421,-2.9951708,-0.7705427
1422,-3.008565,-0.7668906
1423,-3.0489533,-0.7777218
1424,-3.1016705,-0.78579265
1425,-3.0799923,-0.7788491
1426,-3.026239,-0.77544355
1427,-3.0979502,-0.7942979
1428,-3.15765,-0.77330923
1429,-3.1362169,-0.8044714
1430,-3.1420372,-0.79828066
1431,-4.063805,-0.99492496
1432,-3.9679928,-0.97308105
1433,-3.9578376,-0.9664668
1434,-3.7380679,-0.92169464
1435,-3.741145,-0.90794635
1436,-3.7784784,-0.91378236
1437,-3.7736413,-0.9259905
1438,-3.7931793,-0.93330735
1439,-3.6877587,-0.8964109
1440,-3.6173325,-0.8924481
1441,-3.5686593,-0.888375
1442,-3.5887094,-0.894957
1443,-3.6148205,-0.8843654
1444,-3.6321504,-0.9069353
1445,-3.630549,-0.9082914
1446,-3.4594731,-0.8517336
1447,-3.411924,-0.8409684
1448,-3.4127972,-0.84348667
1449,-3.423526,-0.8308193
1450,-3.3571653,-0.82979757
1451,-3.3652942,-0.8518309
1452,-3.2699208,-0.8118476
1453,-3.3145146,-0.8297163
1454,-3.3231354,-0.8169204
1455,-3.3427017,-0.81665236
1456,-3.3585744,-0.8344333
1457,-3.1457467,-0.7911524
1458,-3.165819,-0.8090343
1459,-3.0858634,-0.79559296
1460,-3.0894847,-0.7989393
1461,-3.0693502,-0.7842586
1462,-2.969128,-0.7711593
1463,-2.9780204,-0.78053087
1464,-3.077257,-0.80294067
1465,-3.1595342,-0.79933876
1466,-3.1563854,-0.8100042
1467,-3.1175325,-0.816322
1468,-3.1097085,-0.7920425
1469,-3.0740726,-0.78653735
1470,-3.1793046,-0.81284165
1471,-3.2796223,-0.8335675
1472,-3.2918096,-0.826675
1473,-3.3002777,-0.82860976
1474,-3.169578,-0.81080884
1475,-3.1808958,-0.79619545
1476,-3.1873648,-0.8001661
1477,-3.256452,-0.81991947
1478,-3.112116,-0.781242
1479,-3.1194885,-0.79013187
1480,-3.155847,-0.80410516
1481,-3.1401157,-0.7994941
1482,-3.0795934,-0.7769452
1483,-3.2604575,-0.8124213
1484,-3.2689958,-0.819714
1485,-3.274782,-0.82405084
1486,-3.2913394,-0.8291109
1487,-3.2280712,-0.8193222
1488,-3.2489974,-0.8134587
1489,-3.321979,-0.8421234
1490,-3.323446,-0.84753776
1491,-3.3044941,-0.83977896
1492,-3.3182068,-0.8436759
1493,-3.331546,-0.837249
1494,-3.5112913,-0.8639696
1495,-3.4103646,-0.86129755
1496,-3.443144,-0.85957855
1497,-3.4442236,-0.8531844
1498,-3.3798497,-0.82199305
1499,-3.5802732,-0.8793455
1500,-3.5992634,-0.89545953
1501,-3.6339133,-0.8877437
1502,-3.575099,-0.88537407
1503,-3.5409937,-0.87985915
1504,-3.594827,-0.87908846
1505,-3.6086662,-0.88779753
1506,-3.604315,-0.893148
1507,-3.3419306,-0.8275174
1508,-3.3743277,-0.845464
1509,-3.3094566,-0.81365305
1510,-3.235028,-0.81089336
1511,-3.271221,-0.83674324
1512,-3.2158837,-0.81094956
1513,-3.3661456,-0.82994753
1514,-3.3609476,-0.8355157
1515,-3.3244748,-0.8182179
1516,-3.3165393,-0.8236041
1517,-3.349801,-0.83696806
1518,-3.335482,-0.8294046
1519,-3.2944078,-0.8113179
1520,-3.3602622,-0.8322719
1521,-3.3548644,-0.82526654
1522,-3.3737235,-0.83239925
1523,-3.2938025,-0.8013372
1524,-3.322421,-0.80867946
1525,-3.3519511,-0.82360256
1526,-3.3785777,-0.8263675
1527,-3.384263,-0.83070225
1528,-3.336038,-0.8124529
1529,-3.3391879,-0.8100868
1530,-3.347255,-0.8146673
1531,-3.3488188,-0.8279226
1532,-3.4114213,-0.83909893
1533,-3.4309483,-0.83410245
1534,-3.4199984,-0.8400015
1535,-3.4226131,-0.8420038
1536,-3.1759171,-0.7803784
1537,-3.1278715,-0.78287566
1538,-3.1285832,-0.7763801
1539,-3.001342,-0.7680283
1540,-3.0076728,-0.7667292
1541,-3.0120218,-0.7611928
1542,-3.0262337,-0.76202005
1543,-3.0150602,-0.76283157
1544,-3.023781,-0.7427338
1545,-2.974898,-0.752903
1546,-3.0396454,-0.77597237
1547,-3.042596,-0.78194237
1548,-2.9742982,-0.75348485
1549,-3.0572493,-0.7805605
1550,-3.083453,-0.77088267
1551,-3.0601628,-0.78547174
1552,-3.1126244,-0.80681396
1553,-3.3207126,-0.827286
1554,-3.3189495,-0.8325527
1555,-3.3109944,-0.83671373
1556,-3.3836372,-0.8373354
1557,-3.3793495,-0.86500794
1558,-3.2468023,-0.8193112
1559,-3.2608652,-0.82126623
1560,-3.2193584,-0.82226145
1561,-3.1640182,-0.80929947
1562,-3.2604475,-0.8265182
1563,-3.3036067,-0.8331515
1564,-3.314517,-0.8393845
1565,-3.2507014,-0.8310873
1566,-3.2209172,-0.8105998
1567,-3.214629,-0.8141615
1568,-3.2316194,-0.82563907
1569,-3.1635768,-0.7996705
1570,-3.1033025,-0.79232013
1571,-3.1185515,-0.79351276
1572,-3.2061582,-0.8054462
1573,-3.3578286,-0.83452845
1574,-3.282328,-0.81899405
1575,-3.272432,-0.8207447
1576,-3.353314,-0.83279514
1577,-3.3780994,-0.83672374
1578,-3.4092586,-0.8429004
1579,-3.4068687,-0.845517
1580,-3.439125,-0.8524039
1581,-3.4317284,-0.8525396
1582,-3.5072632,-0.8599282
1583,-3.5918684,-0.879864
1584,-3.6010675,-0.87633616
1585,-3.6565022,-0.89060557
1586,-3.661457,-0.900415
1587,-3.6767864,-0.8867445
1588,-3.6828732,-0.8949942
1589,-3.6896398,-0.91317314
1590,-3.552657,-0.87139434
1591,-3.7017338,-0.90636647
1592,-3.7290738,-0.9099844
1593,-3.592842,-0.8658467
1594,-3.4400148,-0.8477518
1595,-3.4334855,-0.841911
1596,-3.4259672,-0.84266454
1597,-3.533919,-0.8631066
1598,-3.5991511,-0.88901675
1599,-3.6178968,-0.88903624
1600,-3.6394222,-0.8993071
1601,-3.544797,-0.8645994
1602,-3.5345352,-0.8560827
1603,-3.5770624,-0.8649887
1604,-3.597927,-0.879407
1605,-3.6066658,-0.88730997
1606,-3.5762715,-0.878119
1607,-3.3803737,-0.8308446
1608,-3.2422116,-0.8052706
1609,-3.2344227,-0.80572975
1610,-3.1497107,-0.77543926
1611,-3.1076713,-0.7779851
1612,-3.2055402,-0.7952019
1613,-3.2091823,-0.79285073
1614,-3.2286184,-0.79372615
1615,-3.1787913,-0.7964941
1616,-3.194451,-0.7841524
1617,-3.1692476,-0.7792945
1618,-3.121311,-0.7704235
1619,-3.169337,-0.7783405
1620,-3.1872275,-0.78792936
1621,-3.0391655,-0.75200903
1622,-2.9774175,-0.73146546
1623,-2.9609752,-0.7385983
1624,-2.9626164,-0.7450253
1625,-2.8313117,-0.7101362
1626,-2.809314,-0.7052918
1627,-2.819976,-0.7120327
1628,-2.7611089,-0.68830127
1629,-2.7309794,-0.68985474
1630,-2.6621187,-0.6745766
1631,-2.6618507,-0.6742533
1632,-2.7349334,-0.67424554
1633,-2.7033856,-0.6816233
1634,-2.717655,-0.6772582
1635,-2.7157295,-0.6834378
1636,-2.7263184,-0.6822721
1637,-2.7178202,-0.6844512
1638,-2.6763206,-0.67423695
1639,-2.6611817,-0.6675362
1640,-2.6384943,-0.6541253
1641,-2.632845,-0.6664391
1642,-2.6208165,-0.6607931
1643,-2.624046,-0.6537935
1644,-2.6731453,-0.6782562
1645,-2.7833571,-0.6859382
1646,-2.8460042,-0.70774984
1647,-2.80896,-0.69621396
1648,-2.826678,-0.69636595
1649,-2.8136137,-0.71349853
1650,-2.8158596,-0.70222986
1651,-2.756222,-0.68566465
1652,-2.7694569,-0.6996146
1653,-2.6268756,-0.66710526
1654,-2.698927,-0.6636389
1655,-2.6541636,-0.6714771
1656,-2.6670017,-0.66196316
1657,-2.6138425,-0.6525252
1658,-2.6065485,-0.6688107
1659,-2.6506498,-0.6875491
1660,-2.6988375,-0.68262744
1661,-2.7128255,-0.6790999
1662,-2.6868901,-0.6869659
1663,-2.6646907,-0.670123
1664,-2.6296828,-0.6700637
1665,-2.5847433,-0.67776984
1666,-2.6403997,-0.672826
1667,-2.5191011,-0.64521587
1668,-2.5393782,-0.6719042
1669,-2.55015,-0.6425968
1670,-2.5695398,-0.67081267
1671,-2.6008015,-0.65967935
1672,-2.601218,-0.67094684
1673,-2.6131694,-0.67385924
1674,-2.616778,-0.6744442
1675,-2.575358,-0.6826507
1676,-2.5031471,-0.6571064
1677,-2.5729651,-0.66791815
1678,-2.5694213,-0.661144
1679,-2.5345142,-0.6551185
1680,-2.522091,-0.6624568
1681,-2.533081,-0.67027587
1682,-2.5356216,-0.6522327
1683,-2.5223122,-0.6507237
1684,-2.5464697,-0.6601205
1685,-2.5830925,-0.6650733
1686,-2.587061,-0.64847654
1687,-2.584702,-0.6702905
1688,-2.5991027,-0.67501825
1689,-2.628834,-0.6747219
1690,-2.6432395,-0.686378
1691,-2.5163574,-0.6645372
1692,-2.5625672,-0.65483016
1693,-2.5572047,-0.6714149
1694,-2.5416749,-0.65409017
1695,-2.5677881,-0.6732631
1696,-2.607856,-0.6731128
1697,-2.5875578,-0.65799326
1698,-2.594165,-0.66095346
1699,-2.6165037,-0.6664971
1700,-2.647377,-0.69022727
1701,-2.6605887,-0.6819249
1702,-2.678261,-0.69253206
1703,-2.6749253,-0.68071
1704,-2.7330408,-0.68125355
1705,-2.6721842,-0.67425865
1706,-2.7120042,-0.68490916
1707,-2.7495117,-0.69328463
1708,-2.8097777,-0.71276414
1709,-2.8216865,-0.70650584
1710,-2.8141122,-0.72036827
